TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1580529597.564961,multiProtocolGateway,stats,0,0,0,0,0
1580530198.160316,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580530198.160316,multiProtocolGateway,customDomains,109,76,65,67,93
1580530198.160316,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580530198.160316,multiProtocolGateway,mbaas_uri_to_host,91,114,137,144,143
1580530198.160316,multiProtocolGateway,stats,0,0,0,0,0
1580530798.743464,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580530798.743464,multiProtocolGateway,customDomains,90,58,70,67,93
1580530798.743464,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580530798.743464,multiProtocolGateway,mbaas_uri_to_host,108,134,126,143,143
1580530798.743464,multiProtocolGateway,stats,0,0,0,0,0
1580531399.31197,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580531399.31197,multiProtocolGateway,customDomains,89,74,72,69,93
1580531399.31197,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580531399.31197,multiProtocolGateway,mbaas_uri_to_host,154,145,129,136,143
1580531399.31197,multiProtocolGateway,stats,0,0,0,0,0
1580531999.920249,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580531999.920249,multiProtocolGateway,customDomains,122,65,73,69,93
1580531999.920249,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580531999.920249,multiProtocolGateway,mbaas_uri_to_host,109,158,131,131,143
1580531999.920249,multiProtocolGateway,stats,0,0,0,0,0
1580532600.410376,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580532600.410376,multiProtocolGateway,customDomains,51,48,58,69,93
1580532600.410376,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580532600.410376,multiProtocolGateway,mbaas_uri_to_host,126,127,132,131,143
1580532600.410376,multiProtocolGateway,stats,0,0,0,0,0
1580533200.98927,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580533200.98927,multiProtocolGateway,customDomains,78,56,53,67,93
1580533200.98927,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580533200.98927,multiProtocolGateway,mbaas_uri_to_host,127,186,133,131,143
1580533200.98927,multiProtocolGateway,stats,0,0,0,0,0
1580533801.620003,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580533801.620003,multiProtocolGateway,customDomains,74,47,430,138,93
1580533801.620003,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580533801.620003,multiProtocolGateway,mbaas_uri_to_host,130,125,133,131,143
1580533801.620003,multiProtocolGateway,stats,0,0,0,0,0
1580534402.21962,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580534402.21962,multiProtocolGateway,customDomains,76,52,415,134,93
1580534402.21962,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580534402.21962,multiProtocolGateway,mbaas_uri_to_host,119,118,128,130,143
1580534402.21962,multiProtocolGateway,stats,0,0,0,0,0
1580535002.711702,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580535002.711702,multiProtocolGateway,customDomains,44,51,53,195,93
1580535002.711702,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580535002.711702,multiProtocolGateway,mbaas_uri_to_host,129,124,128,131,143
1580535002.711702,multiProtocolGateway,stats,0,0,0,0,0
1580535603.421323,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580535603.421323,multiProtocolGateway,customDomains,38,54,53,184,93
1580535603.421323,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580535603.421323,multiProtocolGateway,mbaas_uri_to_host,162,122,138,131,143
1580535603.421323,multiProtocolGateway,stats,0,0,0,0,0
1580536203.933052,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580536203.933052,multiProtocolGateway,customDomains,60,43,49,175,93
1580536203.933052,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580536203.933052,multiProtocolGateway,mbaas_uri_to_host,201,140,136,133,142
1580536203.933052,multiProtocolGateway,stats,0,0,0,0,0
1580536804.573048,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580536804.573048,multiProtocolGateway,customDomains,41,41,46,165,93
1580536804.573048,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580536804.573048,multiProtocolGateway,mbaas_uri_to_host,134,148,146,133,142
1580536804.573048,multiProtocolGateway,stats,0,0,0,0,0
1580537405.170091,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580537405.170091,multiProtocolGateway,customDomains,60,44,48,105,93
1580537405.170091,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580537405.170091,multiProtocolGateway,mbaas_uri_to_host,178,125,145,137,142
1580537405.170091,multiProtocolGateway,stats,0,0,0,0,0
1580538005.643015,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580538005.643015,multiProtocolGateway,customDomains,38,47,47,98,93
1580538005.643015,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580538005.643015,multiProtocolGateway,mbaas_uri_to_host,165,141,144,139,142
1580538005.643015,multiProtocolGateway,stats,0,0,0,0,0
1580538606.279074,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580538606.279074,multiProtocolGateway,customDomains,36,46,49,49,93
1580538606.279074,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580538606.279074,multiProtocolGateway,mbaas_uri_to_host,102,136,138,140,142
1580538606.279074,multiProtocolGateway,stats,0,0,0,0,0
1580539206.741512,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580539206.741512,multiProtocolGateway,customDomains,47,52,56,49,93
1580539206.741512,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580539206.741512,multiProtocolGateway,mbaas_uri_to_host,109,142,146,142,142
1580539206.741512,multiProtocolGateway,stats,0,0,0,0,0
1580539807.296074,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580539807.296074,multiProtocolGateway,customDomains,74,48,46,49,93
1580539807.296074,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580539807.296074,multiProtocolGateway,mbaas_uri_to_host,148,176,161,142,141
1580539807.296074,multiProtocolGateway,stats,0,0,0,0,0
1580540407.877191,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580540407.877191,multiProtocolGateway,customDomains,76,51,42,49,93
1580540407.877191,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580540407.877191,multiProtocolGateway,mbaas_uri_to_host,147,128,139,146,141
1580540407.877191,multiProtocolGateway,stats,0,0,0,0,0
1580541008.375576,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580541008.375576,multiProtocolGateway,customDomains,52,51,51,48,93
1580541008.375576,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580541008.375576,multiProtocolGateway,mbaas_uri_to_host,126,126,131,144,141
1580541008.375576,multiProtocolGateway,stats,0,0,0,0,0
1580541609.002949,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580541609.002949,multiProtocolGateway,customDomains,50,51,54,49,93
1580541609.002949,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580541609.002949,multiProtocolGateway,mbaas_uri_to_host,100,113,135,142,141
1580541609.002949,multiProtocolGateway,stats,0,0,0,0,0
1580542209.604142,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580542209.604142,multiProtocolGateway,customDomains,50,47,53,50,93
1580542209.604142,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580542209.604142,multiProtocolGateway,mbaas_uri_to_host,133,124,118,140,141
1580542209.604142,multiProtocolGateway,stats,0,0,0,0,0
1580542810.012316,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,223
1580542810.012316,multiProtocolGateway,customDomains,63,52,54,51,93
1580542810.012316,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580542810.012316,multiProtocolGateway,mbaas_uri_to_host,145,127,132,139,141
1580542810.012316,multiProtocolGateway,stats,0,0,0,0,0
1580543410.630521,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580543410.630521,multiProtocolGateway,customDomains,56,53,48,51,93
1580543410.630521,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580543410.630521,multiProtocolGateway,mbaas_uri_to_host,168,130,134,135,141
1580543410.630521,multiProtocolGateway,stats,0,0,0,0,0
1580544011.164401,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580544011.164401,multiProtocolGateway,customDomains,44,43,54,51,93
1580544011.164401,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580544011.164401,multiProtocolGateway,mbaas_uri_to_host,124,113,128,130,141
1580544011.164401,multiProtocolGateway,stats,0,0,0,0,0
1580544611.611336,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580544611.611336,multiProtocolGateway,customDomains,60,55,55,53,93
1580544611.611336,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580544611.611336,multiProtocolGateway,mbaas_uri_to_host,154,128,141,130,141
1580544611.611336,multiProtocolGateway,stats,0,0,0,0,0
1580545212.183519,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580545212.183519,multiProtocolGateway,customDomains,63,53,59,53,93
1580545212.183519,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580545212.183519,multiProtocolGateway,mbaas_uri_to_host,230,148,146,133,141
1580545212.183519,multiProtocolGateway,stats,0,0,0,0,0
1580545812.71778,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580545812.71778,multiProtocolGateway,customDomains,64,60,59,54,93
1580545812.71778,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580545812.71778,multiProtocolGateway,mbaas_uri_to_host,86,134,142,136,141
1580545812.71778,multiProtocolGateway,stats,0,0,0,0,0
1580546413.206437,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580546413.206437,multiProtocolGateway,customDomains,61,65,62,56,93
1580546413.206437,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580546413.206437,multiProtocolGateway,mbaas_uri_to_host,86,116,145,138,141
1580546413.206437,multiProtocolGateway,stats,0,0,0,0,0
1580547013.78133,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580547013.78133,multiProtocolGateway,customDomains,62,53,58,57,91
1580547013.78133,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580547013.78133,multiProtocolGateway,mbaas_uri_to_host,212,142,142,141,141
1580547013.78133,multiProtocolGateway,stats,0,0,0,0,0
1580547614.296615,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580547614.296615,multiProtocolGateway,customDomains,53,63,58,58,91
1580547614.296615,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580547614.296615,multiProtocolGateway,mbaas_uri_to_host,105,144,146,142,141
1580547614.296615,multiProtocolGateway,stats,0,0,0,0,0
1580548214.79764,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580548214.79764,multiProtocolGateway,customDomains,47,62,66,59,91
1580548214.79764,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580548214.79764,multiProtocolGateway,mbaas_uri_to_host,159,155,142,144,141
1580548214.79764,multiProtocolGateway,stats,0,0,0,0,0
1580548815.304631,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580548815.304631,multiProtocolGateway,customDomains,55,63,65,61,91
1580548815.304631,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580548815.304631,multiProtocolGateway,mbaas_uri_to_host,85,123,129,142,141
1580548815.304631,multiProtocolGateway,stats,0,0,0,0,0
1580549415.946132,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580549415.946132,multiProtocolGateway,customDomains,86,66,65,62,91
1580549415.946132,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580549415.946132,multiProtocolGateway,mbaas_uri_to_host,144,128,135,140,141
1580549415.946132,multiProtocolGateway,stats,0,0,0,0,0
1580550016.437002,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,264
1580550016.437002,multiProtocolGateway,customDomains,61,59,70,63,91
1580550016.437002,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580550016.437002,multiProtocolGateway,mbaas_uri_to_host,131,131,134,140,141
1580550016.437002,multiProtocolGateway,stats,0,0,0,0,0
1580550616.967987,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580550616.967987,multiProtocolGateway,customDomains,72,74,67,64,88
1580550616.967987,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580550616.967987,multiProtocolGateway,mbaas_uri_to_host,113,113,131,137,140
1580550616.967987,multiProtocolGateway,stats,0,0,0,0,0
1580551217.61253,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580551217.61253,multiProtocolGateway,customDomains,68,63,67,66,88
1580551217.61253,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580551217.61253,multiProtocolGateway,mbaas_uri_to_host,103,141,134,135,140
1580551217.61253,multiProtocolGateway,stats,0,0,0,0,0
1580551818.21114,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580551818.21114,multiProtocolGateway,customDomains,51,73,69,67,88
1580551818.21114,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580551818.21114,multiProtocolGateway,mbaas_uri_to_host,120,109,125,133,140
1580551818.21114,multiProtocolGateway,stats,0,0,0,0,0
1580552418.699651,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580552418.699651,multiProtocolGateway,customDomains,94,76,71,67,88
1580552418.699651,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580552418.699651,multiProtocolGateway,mbaas_uri_to_host,129,133,130,131,140
1580552418.699651,multiProtocolGateway,stats,0,0,0,0,0
1580553019.251311,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580553019.251311,multiProtocolGateway,customDomains,59,69,74,69,88
1580553019.251311,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580553019.251311,multiProtocolGateway,mbaas_uri_to_host,158,190,140,132,140
1580553019.251311,multiProtocolGateway,stats,0,0,0,0,0
1580553619.812853,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580553619.812853,multiProtocolGateway,customDomains,34,66,74,70,88
1580553619.812853,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580553619.812853,multiProtocolGateway,mbaas_uri_to_host,125,121,152,135,140
1580553619.812853,multiProtocolGateway,stats,0,0,0,0,0
1580554220.548203,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580554220.548203,multiProtocolGateway,customDomains,82,77,72,71,86
1580554220.548203,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580554220.548203,multiProtocolGateway,mbaas_uri_to_host,103,131,122,135,140
1580554220.548203,multiProtocolGateway,stats,0,0,0,0,0
1580554821.091759,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580554821.091759,multiProtocolGateway,customDomains,96,73,72,71,86
1580554821.091759,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580554821.091759,multiProtocolGateway,mbaas_uri_to_host,112,116,116,134,140
1580554821.091759,multiProtocolGateway,stats,0,0,0,0,0
1580555421.692208,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580555421.692208,multiProtocolGateway,customDomains,95,73,73,72,86
1580555421.692208,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580555421.692208,multiProtocolGateway,mbaas_uri_to_host,113,103,131,131,140
1580555421.692208,multiProtocolGateway,stats,0,0,0,0,0
1580556022.247061,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580556022.247061,multiProtocolGateway,customDomains,60,75,73,73,86
1580556022.247061,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580556022.247061,multiProtocolGateway,mbaas_uri_to_host,121,145,120,131,140
1580556022.247061,multiProtocolGateway,stats,0,0,0,0,0
1580556622.755696,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580556622.755696,multiProtocolGateway,customDomains,74,89,79,73,86
1580556622.755696,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580556622.755696,multiProtocolGateway,mbaas_uri_to_host,563,188,130,130,140
1580556622.755696,multiProtocolGateway,stats,0,0,0,0,0
1580557223.284678,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580557223.284678,multiProtocolGateway,customDomains,82,73,84,75,86
1580557223.284678,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580557223.284678,multiProtocolGateway,mbaas_uri_to_host,107,192,147,124,140
1580557223.284678,multiProtocolGateway,stats,0,0,0,0,0
1580557823.84647,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580557823.84647,multiProtocolGateway,customDomains,107,76,79,76,84
1580557823.84647,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580557823.84647,multiProtocolGateway,mbaas_uri_to_host,138,234,140,131,139
1580557823.84647,multiProtocolGateway,stats,0,0,0,0,0
1580558424.354189,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580558424.354189,multiProtocolGateway,customDomains,91,77,79,77,84
1580558424.354189,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580558424.354189,multiProtocolGateway,mbaas_uri_to_host,97,122,128,132,139
1580558424.354189,multiProtocolGateway,stats,0,0,0,0,0
1580559024.960805,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580559024.960805,multiProtocolGateway,customDomains,77,75,84,79,84
1580559024.960805,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580559024.960805,multiProtocolGateway,mbaas_uri_to_host,137,170,137,132,139
1580559024.960805,multiProtocolGateway,stats,0,0,0,0,0
1580559625.509699,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580559625.509699,multiProtocolGateway,customDomains,66,64,79,80,84
1580559625.509699,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580559625.509699,multiProtocolGateway,mbaas_uri_to_host,116,110,130,136,139
1580559625.509699,multiProtocolGateway,stats,0,0,0,0,0
1580560226.174822,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580560226.174822,multiProtocolGateway,customDomains,88,92,82,81,84
1580560226.174822,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580560226.174822,multiProtocolGateway,mbaas_uri_to_host,150,123,121,135,139
1580560226.174822,multiProtocolGateway,stats,0,0,0,0,0
1580560826.770133,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580560826.770133,multiProtocolGateway,customDomains,147,77,90,82,84
1580560826.770133,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580560826.770133,multiProtocolGateway,mbaas_uri_to_host,142,128,132,134,139
1580560826.770133,multiProtocolGateway,stats,0,0,0,0,0
1580561427.387467,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580561427.387467,multiProtocolGateway,customDomains,33,75,77,82,82
1580561427.387467,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580561427.387467,multiProtocolGateway,mbaas_uri_to_host,87,120,126,130,138
1580561427.387467,multiProtocolGateway,stats,0,0,0,0,0
1580562027.983586,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580562027.983586,multiProtocolGateway,customDomains,71,68,83,82,82
1580562027.983586,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580562027.983586,multiProtocolGateway,mbaas_uri_to_host,114,112,124,128,138
1580562027.983586,multiProtocolGateway,stats,0,0,0,0,0
1580562628.568008,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580562628.568008,multiProtocolGateway,customDomains,70,76,75,82,82
1580562628.568008,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580562628.568008,multiProtocolGateway,mbaas_uri_to_host,79,112,114,128,138
1580562628.568008,multiProtocolGateway,stats,0,0,0,0,0
1580563229.161856,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580563229.161856,multiProtocolGateway,customDomains,110,82,77,81,82
1580563229.161856,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580563229.161856,multiProtocolGateway,mbaas_uri_to_host,118,121,117,124,138
1580563229.161856,multiProtocolGateway,stats,0,0,0,0,0
1580563829.692371,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580563829.692371,multiProtocolGateway,customDomains,81,81,82,81,82
1580563829.692371,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580563829.692371,multiProtocolGateway,mbaas_uri_to_host,97,121,122,124,138
1580563829.692371,multiProtocolGateway,stats,0,0,0,0,0
1580564430.276058,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580564430.276058,multiProtocolGateway,customDomains,99,96,86,80,82
1580564430.276058,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580564430.276058,multiProtocolGateway,mbaas_uri_to_host,106,147,119,122,138
1580564430.276058,multiProtocolGateway,stats,0,0,0,0,0
1580565032.287814,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580565032.287814,multiProtocolGateway,customDomains,90,93,86,80,81
1580565032.287814,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580565032.287814,multiProtocolGateway,mbaas_uri_to_host,154,124,127,121,137
1580565032.287814,multiProtocolGateway,stats,0,0,0,0,0
1580565632.87781,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580565632.87781,multiProtocolGateway,customDomains,63,80,88,82,81
1580565632.87781,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580565632.87781,multiProtocolGateway,mbaas_uri_to_host,133,122,127,121,137
1580565632.87781,multiProtocolGateway,stats,0,0,0,0,0
1580566233.482123,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580566233.482123,multiProtocolGateway,customDomains,110,91,81,82,81
1580566233.482123,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580566233.482123,multiProtocolGateway,mbaas_uri_to_host,125,123,127,122,137
1580566233.482123,multiProtocolGateway,stats,0,0,0,0,0
1580566835.907919,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580566835.907919,multiProtocolGateway,customDomains,78,65,80,83,81
1580566835.907919,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580566835.907919,multiProtocolGateway,mbaas_uri_to_host,100,119,122,123,137
1580566835.907919,multiProtocolGateway,stats,0,0,0,0,0
1580567436.464424,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580567436.464424,multiProtocolGateway,customDomains,114,94,74,84,81
1580567436.464424,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580567436.464424,multiProtocolGateway,mbaas_uri_to_host,137,121,119,124,137
1580567436.464424,multiProtocolGateway,stats,0,0,0,0,0
1580568037.033327,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580568037.033327,multiProtocolGateway,customDomains,98,80,81,83,81
1580568037.033327,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580568037.033327,multiProtocolGateway,mbaas_uri_to_host,96,187,138,124,137
1580568037.033327,multiProtocolGateway,stats,0,0,0,0,0
1580568637.674849,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580568637.674849,multiProtocolGateway,customDomains,73,74,80,82,80
1580568637.674849,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580568637.674849,multiProtocolGateway,mbaas_uri_to_host,133,149,129,126,136
1580568637.674849,multiProtocolGateway,stats,0,0,0,0,0
1580569238.268608,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580569238.268608,multiProtocolGateway,customDomains,78,81,77,80,80
1580569238.268608,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580569238.268608,multiProtocolGateway,mbaas_uri_to_host,153,124,130,127,136
1580569238.268608,multiProtocolGateway,stats,0,0,0,0,0
1580569838.886907,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580569838.886907,multiProtocolGateway,customDomains,106,88,88,80,80
1580569838.886907,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580569838.886907,multiProtocolGateway,mbaas_uri_to_host,137,130,129,127,136
1580569838.886907,multiProtocolGateway,stats,0,0,0,0,0
1580570439.481084,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580570439.481084,multiProtocolGateway,customDomains,92,94,95,81,80
1580570439.481084,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580570439.481084,multiProtocolGateway,mbaas_uri_to_host,76,125,150,129,136
1580570439.481084,multiProtocolGateway,stats,0,0,0,0,0
1580571040.156281,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580571040.156281,multiProtocolGateway,customDomains,83,96,97,83,80
1580571040.156281,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580571040.156281,multiProtocolGateway,mbaas_uri_to_host,90,142,131,133,136
1580571040.156281,multiProtocolGateway,stats,0,0,0,0,0
1580571640.885102,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580571640.885102,multiProtocolGateway,customDomains,88,100,98,86,80
1580571640.885102,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580571640.885102,multiProtocolGateway,mbaas_uri_to_host,171,119,130,136,136
1580571640.885102,multiProtocolGateway,stats,0,0,0,0,0
1580572241.627546,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580572241.627546,multiProtocolGateway,customDomains,97,97,91,89,79
1580572241.627546,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580572241.627546,multiProtocolGateway,mbaas_uri_to_host,151,125,138,134,136
1580572241.627546,multiProtocolGateway,stats,0,0,0,0,0
1580572842.203637,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580572842.203637,multiProtocolGateway,customDomains,117,98,86,91,79
1580572842.203637,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580572842.203637,multiProtocolGateway,mbaas_uri_to_host,88,159,140,136,136
1580572842.203637,multiProtocolGateway,stats,0,0,0,0,0
1580573442.742417,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580573442.742417,multiProtocolGateway,customDomains,91,81,93,92,79
1580573442.742417,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580573442.742417,multiProtocolGateway,mbaas_uri_to_host,130,112,129,137,136
1580573442.742417,multiProtocolGateway,stats,0,0,0,0,0
1580574043.391384,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580574043.391384,multiProtocolGateway,customDomains,102,78,89,93,79
1580574043.391384,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580574043.391384,multiProtocolGateway,mbaas_uri_to_host,154,116,127,135,136
1580574043.391384,multiProtocolGateway,stats,0,0,0,0,0
1580574643.972752,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580574643.972752,multiProtocolGateway,customDomains,99,101,91,92,79
1580574643.972752,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580574643.972752,multiProtocolGateway,mbaas_uri_to_host,86,133,132,131,136
