TIME,dpStatusNetworkReceiveDataThroughputInterfaceType,dpStatusNetworkReceiveDataThroughputInterfaceName,dpStatusNetworkReceiveDataThroughputTenSecondsBits,dpStatusNetworkReceiveDataThroughputOneMinuteBits,dpStatusNetworkReceiveDataThroughputTenMinutesBits,dpStatusNetworkReceiveDataThroughputOneHourBits,dpStatusNetworkReceiveDataThroughputOneDayBits
1580853333.630428,ethernet,eth0,7260,7327,8085,21465,38550
1580853333.630428,ethernet,eth0-vip,0,0,0,0,0
1580853333.630428,ethernet,eth1,24697,24143,80433,66802,95057
1580853333.630428,ethernet,eth1-vip,0,0,0,0,0
1580853333.630428,ethernet,eth2,12,12,12,12,12
1580853333.630428,ethernet,eth3,0,0,0,0,0
1580853934.195786,ethernet,eth0,8010,7833,7655,20706,38550
1580853934.195786,ethernet,eth0-vip,0,0,0,0,0
1580853934.195786,ethernet,eth1,24691,24231,24640,56491,95057
1580853934.195786,ethernet,eth1-vip,0,0,0,0,0
1580853934.195786,ethernet,eth2,12,12,12,12,12
1580853934.195786,ethernet,eth3,0,0,0,0,0
1580854534.84729,ethernet,eth0,8536,11547,8353,19952,38606
1580854534.84729,ethernet,eth0-vip,0,0,0,0,0
1580854534.84729,ethernet,eth1,26897,26392,80671,55298,94440
1580854534.84729,ethernet,eth1-vip,0,0,0,0,0
1580854534.84729,ethernet,eth2,12,12,12,12,12
1580854534.84729,ethernet,eth3,0,0,0,0,0
1580855135.490564,ethernet,eth0,11435,9648,66887,28790,38606
1580855135.490564,ethernet,eth0-vip,0,0,0,0,0
1580855135.490564,ethernet,eth1,21584,21971,24873,54664,94440
1580855135.490564,ethernet,eth1-vip,0,0,0,0,0
1580855135.490564,ethernet,eth2,12,12,12,12,12
1580855135.490564,ethernet,eth3,0,0,0,0,0
1580855736.144649,ethernet,eth0,10371,10752,11184,19175,38606
1580855736.144649,ethernet,eth0-vip,0,0,0,0,0
1580855736.144649,ethernet,eth1,17634,19194,76191,44211,94440
1580855736.144649,ethernet,eth1-vip,0,0,0,0,0
1580855736.144649,ethernet,eth2,12,12,12,12,12
1580855736.144649,ethernet,eth3,0,0,0,0,0
1580856336.70473,ethernet,eth0,11774,10769,10932,18930,38606
1580856336.70473,ethernet,eth0-vip,0,0,0,0,0
1580856336.70473,ethernet,eth1,22742,22730,20012,51927,94440
1580856336.70473,ethernet,eth1-vip,0,0,0,0,0
1580856336.70473,ethernet,eth2,13,12,12,12,12
1580856336.70473,ethernet,eth3,0,0,0,0,0
1580856937.290101,ethernet,eth0,15314,11341,10522,18977,38606
1580856937.290101,ethernet,eth0-vip,0,0,0,0,0
1580856937.290101,ethernet,eth1,18307,17643,21163,41729,94440
1580856937.290101,ethernet,eth1-vip,0,0,0,0,0
1580856937.290101,ethernet,eth2,12,12,12,12,12
1580856937.290101,ethernet,eth3,0,0,0,0,0
1580857537.912912,ethernet,eth0,14835,8963,10179,19439,38606
1580857537.912912,ethernet,eth0-vip,0,0,0,0,0
1580857537.912912,ethernet,eth1,21643,21162,75283,40821,94440
1580857537.912912,ethernet,eth1-vip,0,0,0,0,0
1580857537.912912,ethernet,eth2,13,12,12,12,12
1580857537.912912,ethernet,eth3,0,0,0,0,0
1580858138.581376,ethernet,eth0,16550,13555,65925,29082,39090
1580858138.581376,ethernet,eth0-vip,0,0,0,0,0
1580858138.581376,ethernet,eth1,23303,24445,22271,49433,94257
1580858138.581376,ethernet,eth1-vip,0,0,0,0,0
1580858138.581376,ethernet,eth2,12,12,12,12,12
1580858138.581376,ethernet,eth3,0,0,0,0,0
1580858739.262968,ethernet,eth0,10792,10997,11429,20035,39090
1580858739.262968,ethernet,eth0-vip,0,0,0,0,0
1580858739.262968,ethernet,eth1,20475,19878,22618,39748,94257
1580858739.262968,ethernet,eth1-vip,0,0,0,0,0
1580858739.262968,ethernet,eth2,13,12,12,12,12
1580858739.262968,ethernet,eth3,0,0,0,0,0
1580859339.880379,ethernet,eth0,6136,10178,10362,19975,39090
1580859339.880379,ethernet,eth0-vip,0,0,0,0,0
1580859339.880379,ethernet,eth1,23893,24350,75066,48609,94257
1580859339.880379,ethernet,eth1-vip,0,0,0,0,0
1580859339.880379,ethernet,eth2,13,12,12,12,12
1580859339.880379,ethernet,eth3,0,0,0,0,0
1580859940.54427,ethernet,eth0,13665,13935,9781,19799,39090
1580859940.54427,ethernet,eth0-vip,0,0,0,0,0
1580859940.54427,ethernet,eth1,29926,30676,22996,39505,94257
1580859940.54427,ethernet,eth1-vip,0,0,0,0,0
1580859940.54427,ethernet,eth2,16,13,12,12,12
1580859940.54427,ethernet,eth3,0,0,0,0,0
1580860541.15944,ethernet,eth0,9638,8240,10090,19848,39090
1580860541.15944,ethernet,eth0-vip,0,0,0,0,0
1580860541.15944,ethernet,eth1,13902,13322,76876,40336,94257
1580860541.15944,ethernet,eth1-vip,0,0,0,0,0
1580860541.15944,ethernet,eth2,13,12,12,12,12
1580860541.15944,ethernet,eth3,0,0,0,0,0
1580861141.653223,ethernet,eth0,4417,10124,64298,19537,39090
1580861141.653223,ethernet,eth0-vip,0,0,0,0,0
1580861141.653223,ethernet,eth1,14176,14561,13863,48869,94257
1580861141.653223,ethernet,eth1-vip,0,0,0,0,0
1580861141.653223,ethernet,eth2,12,12,12,12,12
1580861141.653223,ethernet,eth3,0,0,0,0,0
1580861742.306408,ethernet,eth0,10500,8837,8492,19314,39104
1580861742.306408,ethernet,eth0-vip,0,0,0,0,0
1580861742.306408,ethernet,eth1,17693,16336,13695,38515,94265
1580861742.306408,ethernet,eth1-vip,0,0,0,0,0
1580861742.306408,ethernet,eth2,12,12,12,12,12
1580861742.306408,ethernet,eth3,0,0,0,0,0
1580862342.859706,ethernet,eth0,9223,9370,10190,18912,39104
1580862342.859706,ethernet,eth0-vip,0,0,0,0,0
1580862342.859706,ethernet,eth1,14013,14063,21890,37464,94265
1580862342.859706,ethernet,eth1-vip,0,0,0,0,0
1580862342.859706,ethernet,eth2,12,12,12,12,12
1580862342.859706,ethernet,eth3,0,0,0,0,0
1580862943.405429,ethernet,eth0,11695,9206,8797,18804,39104
1580862943.405429,ethernet,eth0-vip,0,0,0,0,0
1580862943.405429,ethernet,eth1,14615,13424,68479,37091,94265
1580862943.405429,ethernet,eth1-vip,0,0,0,0,0
1580862943.405429,ethernet,eth2,12,12,12,12,12
1580862943.405429,ethernet,eth3,0,0,0,0,0
1580863545.719639,ethernet,eth0,8736,8317,8752,18598,39104
1580863545.719639,ethernet,eth0-vip,0,0,0,0,0
1580863545.719639,ethernet,eth1,11798,12064,15132,35924,94265
1580863545.719639,ethernet,eth1-vip,0,0,0,0,0
1580863545.719639,ethernet,eth2,12,12,12,12,12
1580863545.719639,ethernet,eth3,0,0,0,0,0
1580864146.316829,ethernet,eth0,7898,8586,8945,18162,39104
1580864146.316829,ethernet,eth0-vip,0,0,0,0,0
1580864146.316829,ethernet,eth1,16384,16297,14244,33875,94265
1580864146.316829,ethernet,eth1-vip,0,0,0,0,0
1580864146.316829,ethernet,eth2,12,12,12,12,12
1580864146.316829,ethernet,eth3,0,0,0,0,0
1580864746.833115,ethernet,eth0,10550,9733,64676,18274,39104
1580864746.833115,ethernet,eth0-vip,0,0,0,0,0
1580864746.833115,ethernet,eth1,15603,16148,71957,24738,94265
1580864746.833115,ethernet,eth1-vip,0,0,0,0,0
1580864746.833115,ethernet,eth2,12,12,12,12,12
1580864746.833115,ethernet,eth3,0,0,0,0,0
1580865347.488789,ethernet,eth0,4225,10779,8735,18299,39694
1580865347.488789,ethernet,eth0-vip,0,0,0,0,0
1580865347.488789,ethernet,eth1,14826,15650,16996,34402,94863
1580865347.488789,ethernet,eth1-vip,0,0,0,0,0
1580865347.488789,ethernet,eth2,13,12,12,12,12
1580865347.488789,ethernet,eth3,0,0,0,0,0
1580865948.123053,ethernet,eth0,7708,10898,9836,18381,39694
1580865948.123053,ethernet,eth0-vip,0,0,0,0,0
1580865948.123053,ethernet,eth1,27450,27586,21162,34362,94863
1580865948.123053,ethernet,eth1-vip,0,0,0,0,0
1580865948.123053,ethernet,eth2,13,12,12,12,12
1580865948.123053,ethernet,eth3,0,0,0,0,0
1580866548.754772,ethernet,eth0,14620,11358,10400,18402,39694
1580866548.754772,ethernet,eth0-vip,0,0,0,0,0
1580866548.754772,ethernet,eth1,26188,25521,81350,26289,94863
1580866548.754772,ethernet,eth1-vip,0,0,0,0,0
1580866548.754772,ethernet,eth2,12,12,12,12,12
1580866548.754772,ethernet,eth3,0,0,0,0,0
1580867149.30935,ethernet,eth0,9608,8975,9751,18687,39694
1580867149.30935,ethernet,eth0-vip,0,0,0,0,0
1580867149.30935,ethernet,eth1,17886,18823,26387,37545,94863
1580867149.30935,ethernet,eth1-vip,0,0,0,0,0
1580867149.30935,ethernet,eth2,12,13,12,12,12
1580867149.30935,ethernet,eth3,0,0,0,0,0
1580867749.90523,ethernet,eth0,9901,9381,8399,18710,39694
1580867749.90523,ethernet,eth0-vip,0,0,0,0,0
1580867749.90523,ethernet,eth1,18921,571734,18720,39081,94863
1580867749.90523,ethernet,eth1-vip,0,0,0,0,0
1580867749.90523,ethernet,eth2,12,12,12,12,12
1580867749.90523,ethernet,eth3,0,0,0,0,0
1580868350.484949,ethernet,eth0,9769,8627,64676,18606,39694
1580868350.484949,ethernet,eth0-vip,0,0,0,0,0
1580868350.484949,ethernet,eth1,20447,19986,74582,48774,94863
1580868350.484949,ethernet,eth1-vip,0,0,0,0,0
1580868350.484949,ethernet,eth2,12,12,12,12,12
1580868350.484949,ethernet,eth3,0,0,0,0,0
1580868951.179595,ethernet,eth0,14297,9533,7839,18606,39898
1580868951.179595,ethernet,eth0-vip,0,0,0,0,0
1580868951.179595,ethernet,eth1,11253,10515,14398,40036,95127
1580868951.179595,ethernet,eth1-vip,0,0,0,0,0
1580868951.179595,ethernet,eth2,12,12,12,12,12
1580868951.179595,ethernet,eth3,0,0,0,0,0
1580869551.763504,ethernet,eth0,8167,7201,7595,18375,39898
1580869551.763504,ethernet,eth0-vip,0,0,0,0,0
1580869551.763504,ethernet,eth1,11254,10496,10948,39089,95127
1580869551.763504,ethernet,eth1-vip,0,0,0,0,0
1580869551.763504,ethernet,eth2,13,12,12,12,12
1580869551.763504,ethernet,eth3,0,0,0,0,0
1580870152.381674,ethernet,eth0,2422,4816,7144,17866,39898
1580870152.381674,ethernet,eth0-vip,0,0,0,0,0
1580870152.381674,ethernet,eth1,8292,9786,10839,36700,95127
1580870152.381674,ethernet,eth1-vip,0,0,0,0,0
1580870152.381674,ethernet,eth2,13,12,12,12,12
1580870152.381674,ethernet,eth3,0,0,0,0,0
1580870752.999181,ethernet,eth0,2073,7207,6491,17280,39898
1580870752.999181,ethernet,eth0-vip,0,0,0,0,0
1580870752.999181,ethernet,eth1,7028,6917,63202,34043,95127
1580870752.999181,ethernet,eth1-vip,0,0,0,0,0
1580870752.999181,ethernet,eth2,13,12,12,12,12
1580870752.999181,ethernet,eth3,0,0,0,0,0
1580871353.595469,ethernet,eth0,2569,7303,6575,16914,39898
1580871353.595469,ethernet,eth0-vip,0,0,0,0,0
1580871353.595469,ethernet,eth1,7198,7670,7284,31354,95127
1580871353.595469,ethernet,eth1-vip,0,0,0,0,0
1580871353.595469,ethernet,eth2,12,12,12,12,12
1580871353.595469,ethernet,eth3,0,0,0,0,0
1580871954.256749,ethernet,eth0,2383,5091,6877,16558,39898
1580871954.256749,ethernet,eth0-vip,0,0,0,0,0
1580871954.256749,ethernet,eth1,7196,7238,7140,20232,95127
1580871954.256749,ethernet,eth1-vip,0,0,0,0,0
1580871954.256749,ethernet,eth2,12,12,12,12,12
1580871954.256749,ethernet,eth3,0,0,0,0,0
1580872554.843593,ethernet,eth0,8219,7348,6837,6982,40004
1580872554.843593,ethernet,eth0-vip,0,0,0,0,0
1580872554.843593,ethernet,eth1,6977,6825,7661,18202,95157
1580872554.843593,ethernet,eth1-vip,0,0,0,0,0
1580872554.843593,ethernet,eth2,12,12,12,12,12
1580872554.843593,ethernet,eth3,0,0,0,0,0
1580873155.483233,ethernet,eth0,2604,5660,62138,6829,40004
1580873155.483233,ethernet,eth0-vip,0,0,0,0,0
1580873155.483233,ethernet,eth1,6849,6886,7459,17614,95157
1580873155.483233,ethernet,eth1-vip,0,0,0,0,0
1580873155.483233,ethernet,eth2,12,12,12,12,12
1580873155.483233,ethernet,eth3,0,0,0,0,0
1580873755.989609,ethernet,eth0,9517,8194,6704,15962,40004
1580873755.989609,ethernet,eth0-vip,0,0,0,0,0
1580873755.989609,ethernet,eth1,6582,6148,6195,16969,95157
1580873755.989609,ethernet,eth1-vip,0,0,0,0,0
1580873755.989609,ethernet,eth2,12,12,12,12,12
1580873755.989609,ethernet,eth3,0,0,0,0,0
1580874356.617714,ethernet,eth0,2594,2360,6143,15971,40004
1580874356.617714,ethernet,eth0-vip,0,0,0,0,0
1580874356.617714,ethernet,eth1,5838,5578,6092,7085,95157
1580874356.617714,ethernet,eth1-vip,0,0,0,0,0
1580874356.617714,ethernet,eth2,12,12,12,12,12
1580874356.617714,ethernet,eth3,0,0,0,0,0
1580874957.286562,ethernet,eth0,3593,3180,3878,15681,40004
1580874957.286562,ethernet,eth0-vip,0,0,0,0,0
1580874957.286562,ethernet,eth1,6901,6862,6532,6892,95157
1580874957.286562,ethernet,eth1-vip,0,0,0,0,0
1580874957.286562,ethernet,eth2,12,13,12,12,12
1580874957.286562,ethernet,eth3,0,0,0,0,0
1580875557.818047,ethernet,eth0,4084,3955,4536,15250,40004
1580875557.818047,ethernet,eth0-vip,0,0,0,0,0
1580875557.818047,ethernet,eth1,7948,7522,63023,16082,95157
1580875557.818047,ethernet,eth1-vip,0,0,0,0,0
1580875557.818047,ethernet,eth2,12,12,12,12,12
1580875557.818047,ethernet,eth3,0,0,0,0,0
1580876158.447139,ethernet,eth0,4415,4971,4682,14867,39960
1580876158.447139,ethernet,eth0-vip,0,0,0,0,0
1580876158.447139,ethernet,eth1,9621,8958,8619,16155,95555
1580876158.447139,ethernet,eth1-vip,0,0,0,0,0
1580876158.447139,ethernet,eth2,12,13,12,12,12
1580876158.447139,ethernet,eth3,0,0,0,0,0
1580876759.023536,ethernet,eth0,2579,3300,3560,14458,39960
1580876759.023536,ethernet,eth0-vip,0,0,0,0,0
1580876759.023536,ethernet,eth1,8553,8207,8599,16357,95555
1580876759.023536,ethernet,eth1-vip,0,0,0,0,0
1580876759.023536,ethernet,eth2,13,12,12,12,12
1580876759.023536,ethernet,eth3,0,0,0,0,0
1580877359.604429,ethernet,eth0,3815,4484,3855,4717,39960
1580877359.604429,ethernet,eth0-vip,0,0,0,0,0
1580877359.604429,ethernet,eth1,9328,9661,9410,16612,95555
1580877359.604429,ethernet,eth1-vip,0,0,0,0,0
1580877359.604429,ethernet,eth2,12,12,12,12,12
1580877359.604429,ethernet,eth3,0,0,0,0,0
1580877960.170904,ethernet,eth0,3071,3429,3785,4211,39960
1580877960.170904,ethernet,eth0-vip,0,0,0,0,0
1580877960.170904,ethernet,eth1,10750,9984,9974,17241,95555
1580877960.170904,ethernet,eth1-vip,0,0,0,0,0
1580877960.170904,ethernet,eth2,11,12,12,12,12
1580877960.170904,ethernet,eth3,0,0,0,0,0
1580878560.670274,ethernet,eth0,10447,7397,6596,4100,39960
1580878560.670274,ethernet,eth0-vip,0,0,0,0,0
1580878560.670274,ethernet,eth1,12470,12464,12003,17964,95555
1580878560.670274,ethernet,eth1-vip,0,0,0,0,0
1580878560.670274,ethernet,eth2,12,12,12,12,12
1580878560.670274,ethernet,eth3,0,0,0,0,0
1580879161.29607,ethernet,eth0,10515,8800,8620,4696,39960
1580879161.29607,ethernet,eth0-vip,0,0,0,0,0
1580879161.29607,ethernet,eth1,14851,14308,68907,18845,95555
1580879161.29607,ethernet,eth1-vip,0,0,0,0,0
1580879161.29607,ethernet,eth2,12,12,12,12,12
1580879161.29607,ethernet,eth3,0,0,0,0,0
1580879761.901378,ethernet,eth0,8620,10302,64854,5377,39481
1580879761.901378,ethernet,eth0-vip,0,0,0,0,0
1580879761.901378,ethernet,eth1,17212,16740,15438,19932,95591
1580879761.901378,ethernet,eth1-vip,0,0,0,0,0
1580879761.901378,ethernet,eth2,12,12,12,12,12
1580879761.901378,ethernet,eth3,0,0,0,0,0
1580880362.409013,ethernet,eth0,10553,12474,9919,15508,39481
1580880362.409013,ethernet,eth0-vip,0,0,0,0,0
1580880362.409013,ethernet,eth1,19828,18558,17653,21155,95591
1580880362.409013,ethernet,eth1-vip,0,0,0,0,0
1580880362.409013,ethernet,eth2,12,13,12,12,12
1580880362.409013,ethernet,eth3,0,0,0,0,0
1580880962.985639,ethernet,eth0,8825,10858,10631,16595,39481
1580880962.985639,ethernet,eth0-vip,0,0,0,0,0
1580880962.985639,ethernet,eth1,21242,21176,75389,22727,95591
1580880962.985639,ethernet,eth1-vip,0,0,0,0,0
1580880962.985639,ethernet,eth2,12,12,12,12,12
1580880962.985639,ethernet,eth3,0,0,0,0,0
1580881563.539378,ethernet,eth0,5870,10753,10433,17724,39481
1580881563.539378,ethernet,eth0-vip,0,0,0,0,0
1580881563.539378,ethernet,eth1,23897,22278,22113,33794,95591
1580881563.539378,ethernet,eth1-vip,0,0,0,0,0
1580881563.539378,ethernet,eth2,11,12,12,12,12
1580881563.539378,ethernet,eth3,0,0,0,0,0
1580882164.092099,ethernet,eth0,13611,13440,11643,18802,39481
1580882164.092099,ethernet,eth0-vip,0,0,0,0,0
1580882164.092099,ethernet,eth1,27400,576631,80418,35891,95591
1580882164.092099,ethernet,eth1-vip,0,0,0,0,0
1580882164.092099,ethernet,eth2,12,12,12,12,12
1580882164.092099,ethernet,eth3,0,0,0,0,0
1580882764.655188,ethernet,eth0,15402,14109,68453,19540,39481
1580882764.655188,ethernet,eth0-vip,0,0,0,0,0
1580882764.655188,ethernet,eth1,34257,32577,30169,38131,95591
1580882764.655188,ethernet,eth1-vip,0,0,0,0,0
1580882764.655188,ethernet,eth2,13,12,12,12,12
1580882764.655188,ethernet,eth3,0,0,0,0,0
1580883365.251734,ethernet,eth0,14675,11968,13532,29594,39938
1580883365.251734,ethernet,eth0-vip,0,0,0,0,0
1580883365.251734,ethernet,eth1,35770,34528,88433,41080,95278
1580883365.251734,ethernet,eth1-vip,0,0,0,0,0
1580883365.251734,ethernet,eth2,12,12,12,12,12
1580883365.251734,ethernet,eth3,0,0,0,0,0
1580883965.720424,ethernet,eth0,17394,15891,15345,21083,39938
1580883965.720424,ethernet,eth0-vip,0,0,0,0,0
1580883965.720424,ethernet,eth1,35759,37213,36610,53315,95278
1580883965.720424,ethernet,eth1-vip,0,0,0,0,0
1580883965.720424,ethernet,eth2,12,12,12,12,12
1580883965.720424,ethernet,eth3,0,0,0,0,0
1580884566.193906,ethernet,eth0,16394,16536,17695,22092,39938
1580884566.193906,ethernet,eth0-vip,0,0,0,0,0
1580884566.193906,ethernet,eth1,38054,40086,94489,65602,95278
1580884566.193906,ethernet,eth1-vip,0,0,0,0,0
1580884566.193906,ethernet,eth2,13,12,12,12,12
1580884566.193906,ethernet,eth3,0,0,0,0,0
1580885166.72492,ethernet,eth0,21065,21135,75669,32509,39938
1580885166.72492,ethernet,eth0-vip,0,0,0,0,0
1580885166.72492,ethernet,eth1,45339,43699,97403,59710,95278
1580885166.72492,ethernet,eth1-vip,0,0,0,0,0
1580885166.72492,ethernet,eth2,12,12,12,12,12
1580885166.72492,ethernet,eth3,0,0,0,0,0
1580885767.314058,ethernet,eth0,32445,25354,22586,34338,39938
1580885767.314058,ethernet,eth0-vip,0,0,0,0,0
1580885767.314058,ethernet,eth1,54329,51181,102168,72344,95278
1580885767.314058,ethernet,eth1-vip,0,0,0,0,0
1580885767.314058,ethernet,eth2,13,12,12,12,12
1580885767.314058,ethernet,eth3,0,0,0,0,0
1580886367.764925,ethernet,eth0,15519,21250,93098,36831,39938
1580886367.764925,ethernet,eth0-vip,0,0,0,0,0
1580886367.764925,ethernet,eth1,57177,62101,117682,76399,95278
1580886367.764925,ethernet,eth1-vip,0,0,0,0,0
1580886367.764925,ethernet,eth2,12,12,12,12,12
1580886367.764925,ethernet,eth3,0,0,0,0,0
1580886968.462559,ethernet,eth0,59592,598064,92130,39733,39460
1580886968.462559,ethernet,eth0-vip,0,0,0,0,0
1580886968.462559,ethernet,eth1,91802,88541,127984,90806,95708
1580886968.462559,ethernet,eth1-vip,0,0,0,0,0
1580886968.462559,ethernet,eth2,12,12,12,12,12
1580886968.462559,ethernet,eth3,0,0,0,0,0
1580887570.917537,ethernet,eth0,19608,26399,47372,54638,39460
1580887570.917537,ethernet,eth0-vip,0,0,0,0,0
1580887570.917537,ethernet,eth1,80198,85851,196720,107572,95708
1580887570.917537,ethernet,eth1-vip,0,0,0,0,0
1580887570.917537,ethernet,eth2,12,12,12,12,12
1580887570.917537,ethernet,eth3,0,0,0,0,0
1580888171.406744,ethernet,eth0,47595,43013,89943,67465,39460
1580888171.406744,ethernet,eth0-vip,0,0,0,0,0
1580888171.406744,ethernet,eth1,105040,99522,142263,115683,95708
1580888171.406744,ethernet,eth1-vip,0,0,0,0,0
1580888171.406744,ethernet,eth2,12,12,12,12,12
1580888171.406744,ethernet,eth3,0,0,0,0,0
1580888771.998539,ethernet,eth0,43890,41324,96253,62101,39460
1580888771.998539,ethernet,eth0-vip,0,0,0,0,0
1580888771.998539,ethernet,eth1,100723,102614,203973,142297,95708
1580888771.998539,ethernet,eth1-vip,0,0,0,0,0
1580888771.998539,ethernet,eth2,12,12,12,12,12
1580888771.998539,ethernet,eth3,0,0,0,0,0
1580889372.624437,ethernet,eth0,3329339,577918,39168,74599,39460
1580889372.624437,ethernet,eth0-vip,0,0,0,0,0
1580889372.624437,ethernet,eth1,91051,92012,204678,159939,95708
1580889372.624437,ethernet,eth1-vip,0,0,0,0,0
1580889372.624437,ethernet,eth2,12,12,12,12,12
1580889372.624437,ethernet,eth3,0,0,0,0,0
1580889973.159162,ethernet,eth0,52641,47061,94184,85010,39460
1580889973.159162,ethernet,eth0-vip,0,0,0,0,0
1580889973.159162,ethernet,eth1,115582,113282,208187,167259,95708
1580889973.159162,ethernet,eth1-vip,0,0,0,0,0
1580889973.159162,ethernet,eth2,13,12,12,12,12
1580889973.159162,ethernet,eth3,0,0,0,0,0
1580890573.667125,ethernet,eth0,44617,42689,99558,78005,39319
1580890573.667125,ethernet,eth0-vip,0,0,0,0,0
1580890573.667125,ethernet,eth1,112834,121737,218694,183216,95895
1580890573.667125,ethernet,eth1-vip,0,0,0,0,0
1580890573.667125,ethernet,eth2,12,12,12,12,12
1580890573.667125,ethernet,eth3,0,0,0,0,0
1580891174.544801,ethernet,eth0,43510,50169,97940,77298,39319
1580891174.544801,ethernet,eth0-vip,0,0,0,0,0
1580891174.544801,ethernet,eth1,109401,115450,219653,188236,95895
1580891174.544801,ethernet,eth1-vip,0,0,0,0,0
1580891174.544801,ethernet,eth2,13,12,12,12,12
1580891174.544801,ethernet,eth3,0,0,0,0,0
1580891775.134578,ethernet,eth0,39428,40896,98521,78184,39319
1580891775.134578,ethernet,eth0-vip,0,0,0,0,0
1580891775.134578,ethernet,eth1,114608,115587,219493,201376,95895
1580891775.134578,ethernet,eth1-vip,0,0,0,0,0
1580891775.134578,ethernet,eth2,12,12,12,12,12
1580891775.134578,ethernet,eth3,0,0,0,0,0
1580892377.151217,ethernet,eth0,35101,40986,41475,87719,39319
1580892377.151217,ethernet,eth0-vip,0,0,0,0,0
1580892377.151217,ethernet,eth1,115510,112067,218433,213229,95895
1580892377.151217,ethernet,eth1-vip,0,0,0,0,0
1580892377.151217,ethernet,eth2,12,12,12,12,12
1580892377.151217,ethernet,eth3,0,0,0,0,0
1580892977.714702,ethernet,eth0,26173,37818,96234,87445,39319
1580892977.714702,ethernet,eth0-vip,0,0,0,0,0
1580892977.714702,ethernet,eth1,101578,111712,220254,215528,95895
1580892977.714702,ethernet,eth1-vip,0,0,0,0,0
1580892977.714702,ethernet,eth2,12,12,12,12,12
1580892977.714702,ethernet,eth3,0,0,0,0,0
1580893578.222967,ethernet,eth0,40805,42630,98947,79606,39319
1580893578.222967,ethernet,eth0-vip,0,0,0,0,0
1580893578.222967,ethernet,eth1,118221,114884,219963,227419,95895
1580893578.222967,ethernet,eth1-vip,0,0,0,0,0
1580893578.222967,ethernet,eth2,12,12,12,12,12
1580893578.222967,ethernet,eth3,0,0,0,0,0
1580894178.766827,ethernet,eth0,39337,38020,95024,88507,39400
1580894178.766827,ethernet,eth0-vip,0,0,0,0,0
1580894178.766827,ethernet,eth1,106722,104329,216798,228293,97238
1580894178.766827,ethernet,eth1-vip,0,0,0,0,0
1580894178.766827,ethernet,eth2,12,12,12,12,12
1580894178.766827,ethernet,eth3,0,0,0,0,0
1580894779.211247,ethernet,eth0,34706,36400,38077,87706,39400
1580894779.211247,ethernet,eth0-vip,0,0,0,0,0
1580894779.211247,ethernet,eth1,113109,109130,212117,227291,97238
1580894779.211247,ethernet,eth1-vip,0,0,0,0,0
1580894779.211247,ethernet,eth2,12,12,12,12,12
1580894779.211247,ethernet,eth3,0,0,0,0,0
1580895379.765232,ethernet,eth0,47108,37663,90712,77547,39400
1580895379.765232,ethernet,eth0-vip,0,0,0,0,0
1580895379.765232,ethernet,eth1,113277,107123,212361,226189,97238
1580895379.765232,ethernet,eth1-vip,0,0,0,0,0
1580895379.765232,ethernet,eth2,12,12,12,12,12
1580895379.765232,ethernet,eth3,0,0,0,0,0
1580895980.29621,ethernet,eth0,39417,39458,94297,76557,39400
1580895980.29621,ethernet,eth0-vip,0,0,0,0,0
1580895980.29621,ethernet,eth1,108774,108013,213042,216287,97238
1580895980.29621,ethernet,eth1-vip,0,0,0,0,0
1580895980.29621,ethernet,eth2,12,12,12,12,12
1580895980.29621,ethernet,eth3,0,0,0,0,0
1580896580.824576,ethernet,eth0,37244,31046,37865,76401,39400
1580896580.824576,ethernet,eth0-vip,0,0,0,0,0
1580896580.824576,ethernet,eth1,110619,105886,210426,206645,97238
1580896580.824576,ethernet,eth1-vip,0,0,0,0,0
1580896580.824576,ethernet,eth2,13,13,12,12,12
1580896580.824576,ethernet,eth3,0,0,0,0,0
1580897181.268224,ethernet,eth0,36968,40253,93931,84679,39400
1580897181.268224,ethernet,eth0-vip,0,0,0,0,0
1580897181.268224,ethernet,eth1,105551,104340,210444,204879,97238
1580897181.268224,ethernet,eth1-vip,0,0,0,0,0
1580897181.268224,ethernet,eth2,13,12,12,12,12
1580897181.268224,ethernet,eth3,0,0,0,0,0
1580897781.789834,ethernet,eth0,33116,36238,93452,74857,39322
1580897781.789834,ethernet,eth0-vip,0,0,0,0,0
1580897781.789834,ethernet,eth1,99364,103773,210606,203359,97461
1580897781.789834,ethernet,eth1-vip,0,0,0,0,0
1580897781.789834,ethernet,eth2,12,13,12,12,12
1580897781.789834,ethernet,eth3,0,0,0,0,0
1580898382.314234,ethernet,eth0,45946,39776,37708,74670,39322
1580898382.314234,ethernet,eth0-vip,0,0,0,0,0
1580898382.314234,ethernet,eth1,99993,625303,155922,202687,97461
1580898382.314234,ethernet,eth1-vip,0,0,0,0,0
1580898382.314234,ethernet,eth2,12,12,12,12,12
1580898382.314234,ethernet,eth3,0,0,0,0,0
1580898982.723555,ethernet,eth0,36986,36678,94573,84102,39322
1580898982.723555,ethernet,eth0-vip,0,0,0,0,0
1580898982.723555,ethernet,eth1,104240,103710,210225,201923,97461
1580898982.723555,ethernet,eth1-vip,0,0,0,0,0
1580898982.723555,ethernet,eth2,13,12,12,12,12
1580898982.723555,ethernet,eth3,0,0,0,0,0
1580899583.236023,ethernet,eth0,35716,34453,85791,75027,39322
1580899583.236023,ethernet,eth0-vip,0,0,0,0,0
1580899583.236023,ethernet,eth1,118972,108853,200836,201416,97461
