TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1580900784.088239,ethernet,eth0,91094,87815,190585,174321,81551
1580900784.088239,ethernet,eth0-vip,0,0,0,0,0
1580900784.088239,ethernet,eth1,80420,82060,131231,151230,84058
1580900784.088239,ethernet,eth1-vip,0,0,0,0,0
1580900784.088239,ethernet,eth2,0,0,0,0,0
1580900784.088239,ethernet,eth3,0,0,0,0,0
1580901384.643311,ethernet,eth0,91460,89252,140827,165036,81690
1580901384.643311,ethernet,eth0-vip,0,0,0,0,0
1580901384.643311,ethernet,eth1,89866,85567,193229,160035,84504
1580901384.643311,ethernet,eth1-vip,0,0,0,0,0
1580901384.643311,ethernet,eth2,0,0,0,0,0
1580901384.643311,ethernet,eth3,0,0,0,0,0
1580901985.156374,ethernet,eth0,85183,88060,196272,165005,81690
1580901985.156374,ethernet,eth0-vip,0,0,0,0,0
1580901985.156374,ethernet,eth1,81790,86585,141830,151671,84504
1580901985.156374,ethernet,eth1-vip,0,0,0,0,0
1580901985.156374,ethernet,eth2,0,0,0,0,0
1580901985.156374,ethernet,eth3,0,0,0,0,0
1580902585.697585,ethernet,eth0,82486,613766,138892,165406,81690
1580902585.697585,ethernet,eth0-vip,0,0,0,0,0
1580902585.697585,ethernet,eth1,71195,70210,185332,161217,84504
1580902585.697585,ethernet,eth1-vip,0,0,0,0,0
1580902585.697585,ethernet,eth2,0,0,0,0,0
1580902585.697585,ethernet,eth3,0,0,0,0,0
1580903186.22092,ethernet,eth0,79621,77323,189316,164735,81690
1580903186.22092,ethernet,eth0-vip,0,0,0,0,0
1580903186.22092,ethernet,eth1,71934,69343,130322,160044,84504
1580903186.22092,ethernet,eth1-vip,0,0,0,0,0
1580903186.22092,ethernet,eth2,0,0,0,0,0
1580903186.22092,ethernet,eth3,0,0,0,0,0
1580903786.787135,ethernet,eth0,89787,619320,194088,165150,81690
1580903786.787135,ethernet,eth0-vip,0,0,0,0,0
1580903786.787135,ethernet,eth1,85432,619735,189326,151727,84504
1580903786.787135,ethernet,eth1-vip,0,0,0,0,0
1580903786.787135,ethernet,eth2,0,0,0,0,0
1580903786.787135,ethernet,eth3,0,0,0,0,0
1580904387.299952,ethernet,eth0,83171,87088,139512,166537,81690
1580904387.299952,ethernet,eth0-vip,0,0,0,0,0
1580904387.299952,ethernet,eth1,77910,80460,135734,162654,84504
1580904387.299952,ethernet,eth1-vip,0,0,0,0,0
1580904387.299952,ethernet,eth2,0,0,0,0,0
1580904387.299952,ethernet,eth3,0,0,0,0,0
1580904987.771123,ethernet,eth0,88314,90560,191446,175387,82246
1580904987.771123,ethernet,eth0-vip,0,0,0,0,0
1580904987.771123,ethernet,eth1,80488,612834,187476,162456,84611
1580904987.771123,ethernet,eth1-vip,0,0,0,0,0
1580904987.771123,ethernet,eth2,0,0,0,0,0
1580904987.771123,ethernet,eth3,0,0,0,0,0
1580905588.329939,ethernet,eth0,85263,85672,138335,165917,82246
1580905588.329939,ethernet,eth0-vip,0,0,0,0,0
1580905588.329939,ethernet,eth1,85284,84225,134333,161337,84611
1580905588.329939,ethernet,eth1-vip,0,0,0,0,0
1580905588.329939,ethernet,eth2,0,0,0,0,0
1580905588.329939,ethernet,eth3,0,0,0,0,0
1580906188.892608,ethernet,eth0,84096,615539,185528,173857,82246
1580906188.892608,ethernet,eth0-vip,0,0,0,0,0
1580906188.892608,ethernet,eth1,82210,83453,125880,151159,84611
1580906188.892608,ethernet,eth1-vip,0,0,0,0,0
1580906188.892608,ethernet,eth2,0,0,0,0,0
1580906188.892608,ethernet,eth3,0,0,0,0,0
1580906789.40348,ethernet,eth0,77258,73569,133271,164261,82246
1580906789.40348,ethernet,eth0-vip,0,0,0,0,0
1580906789.40348,ethernet,eth1,65109,65328,182306,159834,84611
1580906789.40348,ethernet,eth1-vip,0,0,0,0,0
1580906789.40348,ethernet,eth2,0,0,0,0,0
1580906789.40348,ethernet,eth3,0,0,0,0,0
1580907389.953526,ethernet,eth0,82638,78607,130453,163377,82246
1580907389.953526,ethernet,eth0-vip,0,0,0,0,0
1580907389.953526,ethernet,eth1,83363,79660,126688,158874,84611
1580907389.953526,ethernet,eth1-vip,0,0,0,0,0
1580907389.953526,ethernet,eth2,0,0,0,0,0
1580907389.953526,ethernet,eth3,0,0,0,0,0
1580907990.557616,ethernet,eth0,72130,74466,183157,161623,82246
1580907990.557616,ethernet,eth0-vip,0,0,0,0,0
1580907990.557616,ethernet,eth1,69939,70201,129191,148668,84611
1580907990.557616,ethernet,eth1-vip,0,0,0,0,0
1580907990.557616,ethernet,eth2,0,0,0,0,0
1580907990.557616,ethernet,eth3,0,0,0,0,0
1580908592.835124,ethernet,eth0,59784,63280,123716,150833,82438
1580908592.835124,ethernet,eth0-vip,0,0,0,0,0
1580908592.835124,ethernet,eth1,3300113,598847,119868,147099,85097
1580908592.835124,ethernet,eth1-vip,0,0,0,0,0
1580908592.835124,ethernet,eth2,0,0,0,0,0
1580908592.835124,ethernet,eth3,0,0,0,0,0
1580909193.648642,ethernet,eth0,68577,68566,123885,148010,82438
1580909193.648642,ethernet,eth0-vip,0,0,0,0,0
1580909193.648642,ethernet,eth1,68887,70795,177201,144410,85097
1580909193.648642,ethernet,eth1-vip,0,0,0,0,0
1580909193.648642,ethernet,eth2,0,0,0,0,0
1580909193.648642,ethernet,eth3,0,0,0,0,0
1580909794.159197,ethernet,eth0,3289501,603639,120940,146011,82438
1580909794.159197,ethernet,eth0-vip,0,0,0,0,0
1580909794.159197,ethernet,eth1,64161,66579,119634,143115,85097
1580909794.159197,ethernet,eth1-vip,0,0,0,0,0
1580909794.159197,ethernet,eth2,0,0,0,0,0
1580909794.159197,ethernet,eth3,0,0,0,0,0
1580910394.670936,ethernet,eth0,74454,67450,172727,143957,82438
1580910394.670936,ethernet,eth0-vip,0,0,0,0,0
1580910394.670936,ethernet,eth1,66213,65634,116926,132555,85097
1580910394.670936,ethernet,eth1-vip,0,0,0,0,0
1580910394.670936,ethernet,eth2,0,0,0,0,0
1580910394.670936,ethernet,eth3,0,0,0,0,0
1580910995.202617,ethernet,eth0,68841,66708,120607,142092,82438
1580910995.202617,ethernet,eth0-vip,0,0,0,0,0
1580910995.202617,ethernet,eth1,64062,63274,117813,131427,85097
1580910995.202617,ethernet,eth1-vip,0,0,0,0,0
1580910995.202617,ethernet,eth2,0,0,0,0,0
1580910995.202617,ethernet,eth3,0,0,0,0,0
1580911595.691322,ethernet,eth0,64465,63861,119294,131238,82438
1580911595.691322,ethernet,eth0-vip,0,0,0,0,0
1580911595.691322,ethernet,eth1,64515,68558,120094,129130,85097
1580911595.691322,ethernet,eth1-vip,0,0,0,0,0
1580911595.691322,ethernet,eth2,0,0,0,0,0
1580911595.691322,ethernet,eth3,0,0,0,0,0
1580912196.778347,ethernet,eth0,59866,60468,115071,129659,83069
1580912196.778347,ethernet,eth0-vip,0,0,0,0,0
1580912196.778347,ethernet,eth1,58224,602317,173053,128535,85330
1580912196.778347,ethernet,eth1-vip,0,0,0,0,0
1580912196.778347,ethernet,eth2,0,0,0,0,0
1580912196.778347,ethernet,eth3,0,0,0,0,0
1580912797.407862,ethernet,eth0,51311,51576,110939,128402,83069
1580912797.407862,ethernet,eth0-vip,0,0,0,0,0
1580912797.407862,ethernet,eth1,65117,58441,112371,128322,85330
1580912797.407862,ethernet,eth1-vip,0,0,0,0,0
1580912797.407862,ethernet,eth2,0,0,0,0,0
1580912797.407862,ethernet,eth3,0,0,0,0,0
1580913397.929472,ethernet,eth0,47337,55206,106216,116799,83069
1580913397.929472,ethernet,eth0-vip,0,0,0,0,0
1580913397.929472,ethernet,eth1,58372,57375,110527,126040,85330
1580913397.929472,ethernet,eth1-vip,0,0,0,0,0
1580913397.929472,ethernet,eth2,0,0,0,0,0
1580913397.929472,ethernet,eth3,0,0,0,0,0
1580913998.503717,ethernet,eth0,50552,50373,107016,114595,83069
1580913998.503717,ethernet,eth0-vip,0,0,0,0,0
1580913998.503717,ethernet,eth1,63467,50302,109512,124861,85330
1580913998.503717,ethernet,eth1-vip,0,0,0,0,0
1580913998.503717,ethernet,eth2,0,0,0,0,0
1580913998.503717,ethernet,eth3,0,0,0,0,0
1580914599.057371,ethernet,eth0,56956,54813,106222,112372,83069
1580914599.057371,ethernet,eth0-vip,0,0,0,0,0
1580914599.057371,ethernet,eth1,50531,51659,110424,123395,85330
1580914599.057371,ethernet,eth1-vip,0,0,0,0,0
1580914599.057371,ethernet,eth2,0,0,0,0,0
1580914599.057371,ethernet,eth3,0,0,0,0,0
1580915199.603735,ethernet,eth0,46999,48921,102555,110009,83069
1580915199.603735,ethernet,eth0-vip,0,0,0,0,0
1580915199.603735,ethernet,eth1,45358,44303,47384,121906,85330
1580915199.603735,ethernet,eth1-vip,0,0,0,0,0
1580915199.603735,ethernet,eth2,0,0,0,0,0
1580915199.603735,ethernet,eth3,0,0,0,0,0
1580915800.176794,ethernet,eth0,49481,50628,103224,107268,83231
1580915800.176794,ethernet,eth0-vip,0,0,0,0,0
1580915800.176794,ethernet,eth1,42186,43233,103068,109581,85956
1580915800.176794,ethernet,eth1-vip,0,0,0,0,0
1580915800.176794,ethernet,eth2,0,0,0,0,0
1580915800.176794,ethernet,eth3,0,0,0,0,0
1580916400.74834,ethernet,eth0,54481,51395,104180,105567,83231
1580916400.74834,ethernet,eth0-vip,0,0,0,0,0
1580916400.74834,ethernet,eth1,50980,53140,104970,107375,85956
1580916400.74834,ethernet,eth1-vip,0,0,0,0,0
1580916400.74834,ethernet,eth2,0,0,0,0,0
1580916400.74834,ethernet,eth3,0,0,0,0,0
1580917001.26134,ethernet,eth0,51861,50205,48964,104882,83231
1580917001.26134,ethernet,eth0-vip,0,0,0,0,0
1580917001.26134,ethernet,eth1,65788,50941,102744,97381,85956
1580917001.26134,ethernet,eth1-vip,0,0,0,0,0
1580917001.26134,ethernet,eth2,0,0,0,0,0
1580917001.26134,ethernet,eth3,0,0,0,0,0
1580917601.857124,ethernet,eth0,55994,50084,101793,104177,83231
1580917601.857124,ethernet,eth0-vip,0,0,0,0,0
1580917601.857124,ethernet,eth1,51666,47824,102197,95935,85956
1580917601.857124,ethernet,eth1-vip,0,0,0,0,0
1580917601.857124,ethernet,eth2,0,0,0,0,0
1580917601.857124,ethernet,eth3,0,0,0,0,0
1580918202.515338,ethernet,eth0,52883,47881,103343,103339,83231
1580918202.515338,ethernet,eth0-vip,0,0,0,0,0
1580918202.515338,ethernet,eth1,59885,50090,104755,94751,85956
1580918202.515338,ethernet,eth1-vip,0,0,0,0,0
1580918202.515338,ethernet,eth2,0,0,0,0,0
1580918202.515338,ethernet,eth3,0,0,0,0,0
1580918803.075995,ethernet,eth0,43823,43810,99952,93901,83231
1580918803.075995,ethernet,eth0-vip,0,0,0,0,0
1580918803.075995,ethernet,eth1,41619,40985,100699,94321,85956
1580918803.075995,ethernet,eth1-vip,0,0,0,0,0
1580918803.075995,ethernet,eth2,0,0,0,0,0
1580918803.075995,ethernet,eth3,0,0,0,0,0
1580919403.66511,ethernet,eth0,49520,45106,100281,93528,83731
1580919403.66511,ethernet,eth0-vip,0,0,0,0,0
1580919403.66511,ethernet,eth1,50725,589637,46902,94017,86066
1580919403.66511,ethernet,eth1-vip,0,0,0,0,0
1580919403.66511,ethernet,eth2,0,0,0,0,0
1580919403.66511,ethernet,eth3,0,0,0,0,0
1580920004.235497,ethernet,eth0,45253,46111,101237,92975,83731
1580920004.235497,ethernet,eth0-vip,0,0,0,0,0
1580920004.235497,ethernet,eth1,44283,44472,100764,93709,86066
1580920004.235497,ethernet,eth1-vip,0,0,0,0,0
1580920004.235497,ethernet,eth2,0,0,0,0,0
1580920004.235497,ethernet,eth3,0,0,0,0,0
1580920604.788109,ethernet,eth0,46977,590015,47226,92459,83731
1580920604.788109,ethernet,eth0-vip,0,0,0,0,0
1580920604.788109,ethernet,eth1,53747,49408,100367,101828,86066
1580920604.788109,ethernet,eth1-vip,0,0,0,0,0
1580920604.788109,ethernet,eth2,0,0,0,0,0
1580920604.788109,ethernet,eth3,0,0,0,0,0
1580921205.326529,ethernet,eth0,48582,47268,100597,92337,83731
1580921205.326529,ethernet,eth0-vip,0,0,0,0,0
1580921205.326529,ethernet,eth1,46527,46009,103842,92921,86066
1580921205.326529,ethernet,eth1-vip,0,0,0,0,0
1580921205.326529,ethernet,eth2,0,0,0,0,0
1580921205.326529,ethernet,eth3,0,0,0,0,0
1580921805.89138,ethernet,eth0,45131,42758,100150,92113,83731
1580921805.89138,ethernet,eth0-vip,0,0,0,0,0
1580921805.89138,ethernet,eth1,41771,39557,98482,92837,86066
1580921805.89138,ethernet,eth1-vip,0,0,0,0,0
1580921805.89138,ethernet,eth2,0,0,0,0,0
1580921805.89138,ethernet,eth3,0,0,0,0,0
1580922406.516047,ethernet,eth0,42419,42654,98822,91407,83731
1580922406.516047,ethernet,eth0-vip,0,0,0,0,0
1580922406.516047,ethernet,eth1,40601,41168,96640,91431,86066
1580922406.516047,ethernet,eth1-vip,0,0,0,0,0
1580922406.516047,ethernet,eth2,0,0,0,0,0
1580922406.516047,ethernet,eth3,0,0,0,0,0
1580923007.160584,ethernet,eth0,44541,46159,98343,91267,83828
1580923007.160584,ethernet,eth0-vip,0,0,0,0,0
1580923007.160584,ethernet,eth1,42723,43006,41903,90904,86148
1580923007.160584,ethernet,eth1-vip,0,0,0,0,0
1580923007.160584,ethernet,eth2,0,0,0,0,0
1580923007.160584,ethernet,eth3,0,0,0,0,0
1580923607.769222,ethernet,eth0,43456,587946,44215,90935,83828
1580923607.769222,ethernet,eth0-vip,0,0,0,0,0
1580923607.769222,ethernet,eth1,43258,42168,96325,90091,86148
1580923607.769222,ethernet,eth1-vip,0,0,0,0,0
1580923607.769222,ethernet,eth2,0,0,0,0,0
1580923607.769222,ethernet,eth3,0,0,0,0,0
1580924208.400831,ethernet,eth0,40989,41917,97298,90456,83828
1580924208.400831,ethernet,eth0-vip,0,0,0,0,0
1580924208.400831,ethernet,eth1,39301,40672,95902,80464,86148
1580924208.400831,ethernet,eth1-vip,0,0,0,0,0
1580924208.400831,ethernet,eth2,0,0,0,0,0
1580924208.400831,ethernet,eth3,0,0,0,0,0
1580924808.967063,ethernet,eth0,39090,39871,95954,80558,83828
1580924808.967063,ethernet,eth0-vip,0,0,0,0,0
1580924808.967063,ethernet,eth1,37629,584948,39112,88189,86148
1580924808.967063,ethernet,eth1-vip,0,0,0,0,0
1580924808.967063,ethernet,eth2,0,0,0,0,0
1580924808.967063,ethernet,eth3,0,0,0,0,0
1580925409.548246,ethernet,eth0,40811,39909,93979,79695,83828
1580925409.548246,ethernet,eth0-vip,0,0,0,0,0
1580925409.548246,ethernet,eth1,39920,37465,92790,86819,86148
1580925409.548246,ethernet,eth1-vip,0,0,0,0,0
1580925409.548246,ethernet,eth2,0,0,0,0,0
1580925409.548246,ethernet,eth3,0,0,0,0,0
1580926010.176206,ethernet,eth0,40429,40064,38631,87799,83828
1580926010.176206,ethernet,eth0-vip,0,0,0,0,0
1580926010.176206,ethernet,eth1,38290,37110,92038,76820,86148
1580926010.176206,ethernet,eth1-vip,0,0,0,0,0
1580926010.176206,ethernet,eth2,0,0,0,0,0
1580926010.176206,ethernet,eth3,0,0,0,0,0
1580926610.766679,ethernet,eth0,40109,39060,93780,86889,84329
1580926610.766679,ethernet,eth0-vip,0,0,0,0,0
1580926610.766679,ethernet,eth1,51041,587086,92065,76081,86151
1580926610.766679,ethernet,eth1-vip,0,0,0,0,0
1580926610.766679,ethernet,eth2,0,0,0,0,0
1580926610.766679,ethernet,eth3,0,0,0,0,0
1580927211.386417,ethernet,eth0,35547,37509,93980,77043,84329
1580927211.386417,ethernet,eth0-vip,0,0,0,0,0
1580927211.386417,ethernet,eth1,41140,41036,40950,75472,86151
1580927211.386417,ethernet,eth1-vip,0,0,0,0,0
1580927211.386417,ethernet,eth2,0,0,0,0,0
1580927211.386417,ethernet,eth3,0,0,0,0,0
1580927811.920572,ethernet,eth0,36516,37177,36216,76079,84329
1580927811.920572,ethernet,eth0-vip,0,0,0,0,0
1580927811.920572,ethernet,eth1,43541,38354,93330,75247,86151
1580927811.920572,ethernet,eth1-vip,0,0,0,0,0
1580927811.920572,ethernet,eth2,0,0,0,0,0
1580927811.920572,ethernet,eth3,0,0,0,0,0
1580928412.442393,ethernet,eth0,36675,37198,91143,84265,84329
1580928412.442393,ethernet,eth0-vip,0,0,0,0,0
1580928412.442393,ethernet,eth1,38088,38264,92341,75026,86151
1580928412.442393,ethernet,eth1-vip,0,0,0,0,0
1580928412.442393,ethernet,eth2,0,0,0,0,0
1580928412.442393,ethernet,eth3,0,0,0,0,0
1580929013.628445,ethernet,eth0,36728,35937,91854,74494,84329
1580929013.628445,ethernet,eth0-vip,0,0,0,0,0
1580929013.628445,ethernet,eth1,39588,36703,37981,74726,86151
1580929013.628445,ethernet,eth1-vip,0,0,0,0,0
1580929013.628445,ethernet,eth2,0,0,0,0,0
1580929013.628445,ethernet,eth3,0,0,0,0,0
1580929614.210108,ethernet,eth0,36880,36591,35863,74104,84329
1580929614.210108,ethernet,eth0-vip,0,0,0,0,0
1580929614.210108,ethernet,eth1,39668,36764,91447,74825,86151
1580929614.210108,ethernet,eth1-vip,0,0,0,0,0
1580929614.210108,ethernet,eth2,0,0,0,0,0
1580929614.210108,ethernet,eth3,0,0,0,0,0
1580930214.878848,ethernet,eth0,33117,32749,88655,73631,84483
1580930214.878848,ethernet,eth0-vip,0,0,0,0,0
1580930214.878848,ethernet,eth1,31341,30167,88045,74618,86260
1580930214.878848,ethernet,eth1-vip,0,0,0,0,0
1580930214.878848,ethernet,eth2,0,0,0,0,0
1580930214.878848,ethernet,eth3,0,0,0,0,0
1580930815.550383,ethernet,eth0,34094,33715,88784,72652,84483
1580930815.550383,ethernet,eth0-vip,0,0,0,0,0
1580930815.550383,ethernet,eth1,37592,35593,34571,73601,86260
1580930815.550383,ethernet,eth1-vip,0,0,0,0,0
1580930815.550383,ethernet,eth2,0,0,0,0,0
1580930815.550383,ethernet,eth3,0,0,0,0,0
1580931416.162068,ethernet,eth0,30513,31448,33911,72027,84483
1580931416.162068,ethernet,eth0-vip,0,0,0,0,0
1580931416.162068,ethernet,eth1,33718,33545,91608,72801,86260
1580931416.162068,ethernet,eth1-vip,0,0,0,0,0
1580931416.162068,ethernet,eth2,0,0,0,0,0
1580931416.162068,ethernet,eth3,0,0,0,0,0
1580932016.789651,ethernet,eth0,34752,33431,86996,62330,84483
1580932016.789651,ethernet,eth0-vip,0,0,0,0,0
1580932016.789651,ethernet,eth1,31420,35377,34330,72379,86260
1580932016.789651,ethernet,eth1-vip,0,0,0,0,0
1580932016.789651,ethernet,eth2,0,0,0,0,0
1580932016.789651,ethernet,eth3,0,0,0,0,0
1580932617.405462,ethernet,eth0,32716,31900,33228,70826,84483
1580932617.405462,ethernet,eth0-vip,0,0,0,0,0
1580932617.405462,ethernet,eth1,29221,34016,90322,72044,86260
1580932617.405462,ethernet,eth1-vip,0,0,0,0,0
1580932617.405462,ethernet,eth2,0,0,0,0,0
1580932617.405462,ethernet,eth3,0,0,0,0,0
1580933218.049627,ethernet,eth0,29538,30554,86303,70184,84483
1580933218.049627,ethernet,eth0-vip,0,0,0,0,0
1580933218.049627,ethernet,eth1,36506,33569,88282,71519,86260
1580933218.049627,ethernet,eth1-vip,0,0,0,0,0
1580933218.049627,ethernet,eth2,0,0,0,0,0
1580933218.049627,ethernet,eth3,0,0,0,0,0
1580933818.640735,ethernet,eth0,29453,579036,29974,60276,84628
1580933818.640735,ethernet,eth0-vip,0,0,0,0,0
1580933818.640735,ethernet,eth1,33283,31539,32996,71078,86806
1580933818.640735,ethernet,eth1-vip,0,0,0,0,0
1580933818.640735,ethernet,eth2,0,0,0,0,0
1580933818.640735,ethernet,eth3,0,0,0,0,0
1580934419.256143,ethernet,eth0,29911,28502,84024,68866,84628
1580934419.256143,ethernet,eth0-vip,0,0,0,0,0
1580934419.256143,ethernet,eth1,33654,29934,86086,62026,86806
1580934419.256143,ethernet,eth1-vip,0,0,0,0,0
1580934419.256143,ethernet,eth2,0,0,0,0,0
1580934419.256143,ethernet,eth3,0,0,0,0,0
1580935019.911546,ethernet,eth0,26735,28696,84018,58824,84628
1580935019.911546,ethernet,eth0-vip,0,0,0,0,0
1580935019.911546,ethernet,eth1,37014,33790,31596,70369,86806
1580935019.911546,ethernet,eth1-vip,0,0,0,0,0
1580935019.911546,ethernet,eth2,0,0,0,0,0
1580935019.911546,ethernet,eth3,0,0,0,0,0
1580935620.608973,ethernet,eth0,27571,29363,28753,67247,84628
1580935620.608973,ethernet,eth0-vip,0,0,0,0,0
1580935620.608973,ethernet,eth1,34158,31825,86506,69668,86806
1580935620.608973,ethernet,eth1-vip,0,0,0,0,0
1580935620.608973,ethernet,eth2,0,0,0,0,0
1580935620.608973,ethernet,eth3,0,0,0,0,0
1580936221.244179,ethernet,eth0,28138,28743,84206,57482,84628
1580936221.244179,ethernet,eth0-vip,0,0,0,0,0
1580936221.244179,ethernet,eth1,31472,31839,86772,59969,86806
1580936221.244179,ethernet,eth1-vip,0,0,0,0,0
1580936221.244179,ethernet,eth2,0,0,0,0,0
1580936221.244179,ethernet,eth3,0,0,0,0,0
1580936821.929434,ethernet,eth0,30348,28977,29474,56933,84628
1580936821.929434,ethernet,eth0-vip,0,0,0,0,0
1580936821.929434,ethernet,eth1,28776,27419,31932,68631,86806
1580936821.929434,ethernet,eth1-vip,0,0,0,0,0
1580936821.929434,ethernet,eth2,0,0,0,0,0
1580936821.929434,ethernet,eth3,0,0,0,0,0
1580937422.536948,ethernet,eth0,29528,29021,84251,56702,84787
1580937422.536948,ethernet,eth0-vip,0,0,0,0,0
1580937422.536948,ethernet,eth1,28759,27525,83538,59066,87044
1580937422.536948,ethernet,eth1-vip,0,0,0,0,0
1580937422.536948,ethernet,eth2,0,0,0,0,0
1580937422.536948,ethernet,eth3,0,0,0,0,0
1580938023.203269,ethernet,eth0,26393,25765,27476,56537,84787
1580938023.203269,ethernet,eth0-vip,0,0,0,0,0
1580938023.203269,ethernet,eth1,25998,24963,26869,67533,87044
1580938023.203269,ethernet,eth1-vip,0,0,0,0,0
1580938023.203269,ethernet,eth2,0,0,0,0,0
1580938023.203269,ethernet,eth3,0,0,0,0,0
1580938623.757535,ethernet,eth0,26765,25952,81778,56322,84787
1580938623.757535,ethernet,eth0-vip,0,0,0,0,0
1580938623.757535,ethernet,eth1,26164,25997,81108,57659,87044
1580938623.757535,ethernet,eth1-vip,0,0,0,0,0
1580938623.757535,ethernet,eth2,0,0,0,0,0
1580938623.757535,ethernet,eth3,0,0,0,0,0
1580939224.418574,ethernet,eth0,26001,25125,25725,55957,84787
1580939224.418574,ethernet,eth0-vip,0,0,0,0,0
1580939224.418574,ethernet,eth1,26708,25299,25372,56710,87044
1580939224.418574,ethernet,eth1-vip,0,0,0,0,0
1580939224.418574,ethernet,eth2,0,0,0,0,0
1580939224.418574,ethernet,eth3,0,0,0,0,0
1580939824.982927,ethernet,eth0,24075,576226,79655,55376,84787
1580939824.982927,ethernet,eth0-vip,0,0,0,0,0
1580939824.982927,ethernet,eth1,24474,24815,24432,55667,87044
1580939824.982927,ethernet,eth1-vip,0,0,0,0,0
1580939824.982927,ethernet,eth2,0,0,0,0,0
1580939824.982927,ethernet,eth3,0,0,0,0,0
1580940425.609095,ethernet,eth0,21308,21439,23232,54581,84787
1580940425.609095,ethernet,eth0-vip,0,0,0,0,0
1580940425.609095,ethernet,eth1,23517,22415,78339,54395,87044
1580940425.609095,ethernet,eth1-vip,0,0,0,0,0
1580940425.609095,ethernet,eth2,0,0,0,0,0
1580940425.609095,ethernet,eth3,0,0,0,0,0
1580941026.27547,ethernet,eth0,22521,22473,21981,53432,85297
1580941026.27547,ethernet,eth0-vip,0,0,0,0,0
1580941026.27547,ethernet,eth1,22532,22696,22180,53059,87078
1580941026.27547,ethernet,eth1-vip,0,0,0,0,0
1580941026.27547,ethernet,eth2,0,0,0,0,0
1580941026.27547,ethernet,eth3,0,0,0,0,0
1580941626.937382,ethernet,eth0,21043,20235,76888,43116,85297
1580941626.937382,ethernet,eth0-vip,0,0,0,0,0
1580941626.937382,ethernet,eth1,25764,25259,77295,42864,87078
1580941626.937382,ethernet,eth1-vip,0,0,0,0,0
1580941626.937382,ethernet,eth2,0,0,0,0,0
1580941626.937382,ethernet,eth3,0,0,0,0,0
1580942227.548834,ethernet,eth0,19443,18923,19459,51316,85297
1580942227.548834,ethernet,eth0-vip,0,0,0,0,0
1580942227.548834,ethernet,eth1,24006,20805,23032,51359,87078
