TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1579837028.591201,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579837028.591201,multiProtocolGateway,customDomains,23,47,62,49,71
1579837028.591201,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579837028.591201,multiProtocolGateway,mbaas_uri_to_host,115,134,194,133,198
1579837028.591201,multiProtocolGateway,stats,0,0,0,0,0
1579837629.067513,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579837629.067513,multiProtocolGateway,customDomains,60,51,47,49,71
1579837629.067513,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579837629.067513,multiProtocolGateway,mbaas_uri_to_host,129,117,120,133,198
1579837629.067513,multiProtocolGateway,stats,0,0,0,0,0
1579838229.561307,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579838229.561307,multiProtocolGateway,customDomains,47,62,44,49,71
1579838229.561307,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579838229.561307,multiProtocolGateway,mbaas_uri_to_host,183,137,110,134,198
1579838229.561307,multiProtocolGateway,stats,0,0,0,0,0
1579838830.078653,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579838830.078653,multiProtocolGateway,customDomains,31,43,53,51,71
1579838830.078653,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579838830.078653,multiProtocolGateway,mbaas_uri_to_host,109,104,114,132,198
1579838830.078653,multiProtocolGateway,stats,0,0,0,0,0
1579839430.577556,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579839430.577556,multiProtocolGateway,customDomains,26,45,49,51,71
1579839430.577556,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579839430.577556,multiProtocolGateway,mbaas_uri_to_host,84,91,102,130,198
1579839430.577556,multiProtocolGateway,stats,0,0,0,0,0
1579840031.067196,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579840031.067196,multiProtocolGateway,customDomains,40,57,43,49,71
1579840031.067196,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579840031.067196,multiProtocolGateway,mbaas_uri_to_host,105,115,97,129,198
1579840031.067196,multiProtocolGateway,stats,0,0,0,0,0
1579840631.555195,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579840631.555195,multiProtocolGateway,customDomains,32,42,67,51,71
1579840631.555195,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579840631.555195,multiProtocolGateway,mbaas_uri_to_host,88,87,206,131,197
1579840631.555195,multiProtocolGateway,stats,0,0,0,0,0
1579841232.036782,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579841232.036782,multiProtocolGateway,customDomains,35,51,44,50,71
1579841232.036782,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579841232.036782,multiProtocolGateway,mbaas_uri_to_host,95,97,122,132,197
1579841232.036782,multiProtocolGateway,stats,0,0,0,0,0
1579841832.499852,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579841832.499852,multiProtocolGateway,customDomains,39,38,42,49,71
1579841832.499852,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579841832.499852,multiProtocolGateway,mbaas_uri_to_host,74,112,104,131,197
1579841832.499852,multiProtocolGateway,stats,0,0,0,0,0
1579842432.994789,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579842432.994789,multiProtocolGateway,customDomains,32,64,233,85,71
1579842432.994789,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579842432.994789,multiProtocolGateway,mbaas_uri_to_host,246,122,115,131,197
1579842432.994789,multiProtocolGateway,stats,0,0,0,0,0
1579843033.455238,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579843033.455238,multiProtocolGateway,customDomains,35,56,284,131,71
1579843033.455238,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579843033.455238,multiProtocolGateway,mbaas_uri_to_host,113,124,127,135,197
1579843033.455238,multiProtocolGateway,stats,0,0,0,0,0
1579843633.939247,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579843633.939247,multiProtocolGateway,customDomains,27,51,46,127,71
1579843633.939247,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579843633.939247,multiProtocolGateway,mbaas_uri_to_host,73,121,117,137,197
