TIME,dpStatusNetworkReceiveDataThroughputInterfaceType,dpStatusNetworkReceiveDataThroughputInterfaceName,dpStatusNetworkReceiveDataThroughputTenSecondsBits,dpStatusNetworkReceiveDataThroughputOneMinuteBits,dpStatusNetworkReceiveDataThroughputTenMinutesBits,dpStatusNetworkReceiveDataThroughputOneHourBits,dpStatusNetworkReceiveDataThroughputOneDayBits
1581124074.12714,ethernet,eth0,2173,8524,6798,16876,61570
1581124074.12714,ethernet,eth0-vip,0,0,0,0,0
1581124074.12714,ethernet,eth1,6956,6696,7490,18672,79764
1581124074.12714,ethernet,eth1-vip,0,0,0,0,0
1581124074.12714,ethernet,eth2,12,12,12,12,12
1581124074.12714,ethernet,eth3,0,0,0,0,0
1581124674.662915,ethernet,eth0,3749,7416,7169,16676,61570
1581124674.662915,ethernet,eth0-vip,0,0,0,0,0
1581124674.662915,ethernet,eth1,10228,7591,7842,18070,79764
1581124674.662915,ethernet,eth1-vip,0,0,0,0,0
1581124674.662915,ethernet,eth2,12,12,12,12,12
1581124674.662915,ethernet,eth3,0,0,0,0,0
1581125275.226423,ethernet,eth0,3559,6500,8451,16583,61570
1581125275.226423,ethernet,eth0-vip,0,0,0,0,0
1581125275.226423,ethernet,eth1,15037,15401,14869,17985,79764
1581125275.226423,ethernet,eth1-vip,0,0,0,0,0
1581125275.226423,ethernet,eth2,12,12,12,12,12
1581125275.226423,ethernet,eth3,0,0,0,0,0
1581125875.801024,ethernet,eth0,9080,7708,7508,16654,61570
1581125875.801024,ethernet,eth0-vip,0,0,0,0,0
1581125875.801024,ethernet,eth1,13963,14613,70515,18872,79764
1581125875.801024,ethernet,eth1-vip,0,0,0,0,0
1581125875.801024,ethernet,eth2,12,12,12,12,12
1581125875.801024,ethernet,eth3,0,0,0,0,0
1581126476.317461,ethernet,eth0,3867,7183,8104,16758,61570
1581126476.317461,ethernet,eth0-vip,0,0,0,0,0
1581126476.317461,ethernet,eth1,13293,14308,14542,29043,79764
1581126476.317461,ethernet,eth1-vip,0,0,0,0,0
1581126476.317461,ethernet,eth2,12,12,12,12,12
1581126476.317461,ethernet,eth3,0,0,0,0,0
1581127076.767096,ethernet,eth0,8315,7507,63571,7583,61570
1581127076.767096,ethernet,eth0-vip,0,0,0,0,0
1581127076.767096,ethernet,eth1,14469,13805,13948,20790,79764
1581127076.767096,ethernet,eth1-vip,0,0,0,0,0
1581127076.767096,ethernet,eth2,12,12,12,12,12
1581127076.767096,ethernet,eth3,0,0,0,0,0
1581127677.30265,ethernet,eth0,6790,9423,7828,16999,61571
1581127677.30265,ethernet,eth0-vip,0,0,0,0,0
1581127677.30265,ethernet,eth1,13914,13631,14025,21757,79799
1581127677.30265,ethernet,eth1-vip,0,0,0,0,0
1581127677.30265,ethernet,eth2,12,12,12,12,12
1581127677.30265,ethernet,eth3,0,0,0,0,0
1581128277.859348,ethernet,eth0,9665,9112,7266,17152,61571
1581128277.859348,ethernet,eth0-vip,0,0,0,0,0
1581128277.859348,ethernet,eth1,7775,8508,65392,22798,79799
1581128277.859348,ethernet,eth1-vip,0,0,0,0,0
1581128277.859348,ethernet,eth2,12,12,12,12,12
1581128277.859348,ethernet,eth3,0,0,0,0,0
1581128878.351397,ethernet,eth0,2868,6705,7104,17121,61571
1581128878.351397,ethernet,eth0-vip,0,0,0,0,0
1581128878.351397,ethernet,eth1,8707,8849,9120,32033,79799
1581128878.351397,ethernet,eth1-vip,0,0,0,0,0
1581128878.351397,ethernet,eth2,12,12,12,12,12
1581128878.351397,ethernet,eth3,0,0,0,0,0
1581129478.879145,ethernet,eth0,7697,5988,5863,16847,61571
1581129478.879145,ethernet,eth0-vip,0,0,0,0,0
1581129478.879145,ethernet,eth1,6663,7010,5576,30952,79799
1581129478.879145,ethernet,eth1-vip,0,0,0,0,0
1581129478.879145,ethernet,eth2,13,12,12,12,12
1581129478.879145,ethernet,eth3,0,0,0,0,0
1581130079.376437,ethernet,eth0,6734,4806,6315,16538,61571
1581130079.376437,ethernet,eth0-vip,0,0,0,0,0
1581130079.376437,ethernet,eth1,5510,5779,6384,20167,79799
1581130079.376437,ethernet,eth1-vip,0,0,0,0,0
1581130079.376437,ethernet,eth2,12,12,12,12,12
1581130079.376437,ethernet,eth3,0,0,0,0,0
1581130679.967169,ethernet,eth0,12883,6573,6243,16250,61571
1581130679.967169,ethernet,eth0-vip,0,0,0,0,0
1581130679.967169,ethernet,eth1,5637,5809,6097,18803,79799
1581130679.967169,ethernet,eth1-vip,0,0,0,0,0
1581130679.967169,ethernet,eth2,12,12,12,12,12
1581130679.967169,ethernet,eth3,0,0,0,0,0
1581131280.49741,ethernet,eth0,6454,7303,6986,6718,61165
1581131280.49741,ethernet,eth0-vip,0,0,0,0,0
1581131280.49741,ethernet,eth1,5268,5768,6037,17487,79783
1581131280.49741,ethernet,eth1-vip,0,0,0,0,0
1581131280.49741,ethernet,eth2,12,12,12,12,12
1581131280.49741,ethernet,eth3,0,0,0,0,0
1581131880.989257,ethernet,eth0,14898,9662,62453,6554,61165
1581131880.989257,ethernet,eth0-vip,0,0,0,0,0
1581131880.989257,ethernet,eth1,5585,5665,5813,16221,79783
1581131880.989257,ethernet,eth1-vip,0,0,0,0,0
1581131880.989257,ethernet,eth2,12,12,12,12,12
1581131880.989257,ethernet,eth3,0,0,0,0,0
1581132481.51545,ethernet,eth0,1742,5144,6813,15902,61165
1581132481.51545,ethernet,eth0-vip,0,0,0,0,0
1581132481.51545,ethernet,eth1,4688,4259,4954,6397,79783
1581132481.51545,ethernet,eth1-vip,0,0,0,0,0
1581132481.51545,ethernet,eth2,12,12,12,12,12
1581132481.51545,ethernet,eth3,0,0,0,0,0
1581133082.0776,ethernet,eth0,7825,4664,5456,15756,61165
1581133082.0776,ethernet,eth0-vip,0,0,0,0,0
1581133082.0776,ethernet,eth1,4288,4281,4897,5761,79783
1581133082.0776,ethernet,eth1-vip,0,0,0,0,0
1581133082.0776,ethernet,eth2,12,12,12,12,12
1581133082.0776,ethernet,eth3,0,0,0,0,0
1581133682.600507,ethernet,eth0,2831,6721,6590,15689,61165
1581133682.600507,ethernet,eth0-vip,0,0,0,0,0
1581133682.600507,ethernet,eth1,4154,4091,4498,5629,79783
1581133682.600507,ethernet,eth1-vip,0,0,0,0,0
1581133682.600507,ethernet,eth2,12,12,12,12,12
1581133682.600507,ethernet,eth3,0,0,0,0,0
1581134283.163037,ethernet,eth0,3033,6264,6370,15779,61165
1581134283.163037,ethernet,eth0-vip,0,0,0,0,0
1581134283.163037,ethernet,eth1,4230,4368,60442,5334,79783
1581134283.163037,ethernet,eth1-vip,0,0,0,0,0
1581134283.163037,ethernet,eth2,12,12,12,12,12
1581134283.163037,ethernet,eth3,0,0,0,0,0
1581134883.712234,ethernet,eth0,7110,5607,6689,15757,61557
1581134883.712234,ethernet,eth0-vip,0,0,0,0,0
1581134883.712234,ethernet,eth1,4479,4684,4904,14392,79771
1581134883.712234,ethernet,eth1-vip,0,0,0,0,0
1581134883.712234,ethernet,eth2,12,13,12,12,12
1581134883.712234,ethernet,eth3,0,0,0,0,0
1581135484.275717,ethernet,eth0,5252,5343,6567,15753,61557
1581135484.275717,ethernet,eth0-vip,0,0,0,0,0
1581135484.275717,ethernet,eth1,9045,5384,5077,14222,79771
1581135484.275717,ethernet,eth1-vip,0,0,0,0,0
1581135484.275717,ethernet,eth2,12,12,12,12,12
1581135484.275717,ethernet,eth3,0,0,0,0,0
1581136084.818593,ethernet,eth0,6695,4467,6365,6270,61557
1581136084.818593,ethernet,eth0-vip,0,0,0,0,0
1581136084.818593,ethernet,eth1,3853,4727,5012,14112,79771
1581136084.818593,ethernet,eth1-vip,0,0,0,0,0
1581136084.818593,ethernet,eth2,12,12,12,12,12
1581136084.818593,ethernet,eth3,0,0,0,0,0
1581136685.359585,ethernet,eth0,3597,4768,5725,6356,61557
1581136685.359585,ethernet,eth0-vip,0,0,0,0,0
1581136685.359585,ethernet,eth1,5047,5152,5429,14145,79771
1581136685.359585,ethernet,eth1-vip,0,0,0,0,0
1581136685.359585,ethernet,eth2,12,12,12,12,12
1581136685.359585,ethernet,eth3,0,0,0,0,0
1581137285.859241,ethernet,eth0,7259,5269,62311,6418,61557
1581137285.859241,ethernet,eth0-vip,0,0,0,0,0
1581137285.859241,ethernet,eth1,6559,5678,5430,14258,79771
1581137285.859241,ethernet,eth1-vip,0,0,0,0,0
1581137285.859241,ethernet,eth2,12,12,12,12,12
1581137285.859241,ethernet,eth3,0,0,0,0,0
1581137886.383431,ethernet,eth0,3048,2709,4127,15671,61557
1581137886.383431,ethernet,eth0-vip,0,0,0,0,0
1581137886.383431,ethernet,eth1,6371,5860,5650,14415,79771
1581137886.383431,ethernet,eth1-vip,0,0,0,0,0
1581137886.383431,ethernet,eth2,13,12,12,12,12
1581137886.383431,ethernet,eth3,0,0,0,0,0
1581138486.942037,ethernet,eth0,2025,2141,2873,15171,61574
1581138486.942037,ethernet,eth0-vip,0,0,0,0,0
1581138486.942037,ethernet,eth1,6739,5979,5950,5287,79326
1581138486.942037,ethernet,eth1-vip,0,0,0,0,0
1581138486.942037,ethernet,eth2,12,12,12,12,12
1581138486.942037,ethernet,eth3,0,0,0,0,0
1581139087.470319,ethernet,eth0,2809,2304,2837,14518,61574
1581139087.470319,ethernet,eth0-vip,0,0,0,0,0
1581139087.470319,ethernet,eth1,7375,6685,6363,5462,79326
1581139087.470319,ethernet,eth1-vip,0,0,0,0,0
1581139087.470319,ethernet,eth2,12,12,12,12,12
1581139087.470319,ethernet,eth3,0,0,0,0,0
1581139688.011331,ethernet,eth0,3609,2274,2563,13932,61574
1581139688.011331,ethernet,eth0-vip,0,0,0,0,0
1581139688.011331,ethernet,eth1,7142,6657,6729,5694,79326
1581139688.011331,ethernet,eth1-vip,0,0,0,0,0
1581139688.011331,ethernet,eth2,12,12,12,12,12
1581139688.011331,ethernet,eth3,0,0,0,0,0
1581140288.543,ethernet,eth0,4289,3453,3448,13281,61574
1581140288.543,ethernet,eth0-vip,0,0,0,0,0
1581140288.543,ethernet,eth1,7899,7194,63339,6005,79326
1581140288.543,ethernet,eth1-vip,0,0,0,0,0
1581140288.543,ethernet,eth2,12,12,12,12,12
1581140288.543,ethernet,eth3,0,0,0,0,0
1581140889.10523,ethernet,eth0,2576,2756,3238,12923,61574
1581140889.10523,ethernet,eth0-vip,0,0,0,0,0
1581140889.10523,ethernet,eth1,9004,7319,7261,15639,79326
1581140889.10523,ethernet,eth1-vip,0,0,0,0,0
1581140889.10523,ethernet,eth2,12,12,12,12,12
1581140889.10523,ethernet,eth3,0,0,0,0,0
1581141489.665695,ethernet,eth0,5447,3010,3397,3108,61574
1581141489.665695,ethernet,eth0-vip,0,0,0,0,0
1581141489.665695,ethernet,eth1,9175,8249,8077,15961,79326
1581141489.665695,ethernet,eth1-vip,0,0,0,0,0
1581141489.665695,ethernet,eth2,12,12,12,12,12
1581141489.665695,ethernet,eth3,0,0,0,0,0
1581142090.379364,ethernet,eth0,3704,3085,3799,3076,60981
1581142090.379364,ethernet,eth0-vip,0,0,0,0,0
1581142090.379364,ethernet,eth1,14005,9921,9035,16366,79096
1581142090.379364,ethernet,eth1-vip,0,0,0,0,0
1581142090.379364,ethernet,eth2,12,12,12,12,12
1581142090.379364,ethernet,eth3,0,0,0,0,0
1581142690.870338,ethernet,eth0,4815,5924,4484,3242,60981
1581142690.870338,ethernet,eth0-vip,0,0,0,0,0
1581142690.870338,ethernet,eth1,9757,9238,9748,16914,79096
1581142690.870338,ethernet,eth1-vip,0,0,0,0,0
1581142690.870338,ethernet,eth2,13,12,12,12,12
1581142690.870338,ethernet,eth3,0,0,0,0,0
1581143291.35376,ethernet,eth0,3191,10391,7949,3711,60981
1581143291.35376,ethernet,eth0-vip,0,0,0,0,0
1581143291.35376,ethernet,eth1,10472,10208,10600,17461,79096
1581143291.35376,ethernet,eth1-vip,0,0,0,0,0
1581143291.35376,ethernet,eth2,12,12,12,12,12
1581143291.35376,ethernet,eth3,0,0,0,0,0
1581143891.905326,ethernet,eth0,8751,7816,7775,4594,60981
1581143891.905326,ethernet,eth0-vip,0,0,0,0,0
1581143891.905326,ethernet,eth1,12237,11508,67070,18114,79096
1581143891.905326,ethernet,eth1-vip,0,0,0,0,0
1581143891.905326,ethernet,eth2,12,12,12,12,12
1581143891.905326,ethernet,eth3,0,0,0,0,0
1581144492.43563,ethernet,eth0,4736,8082,64605,5272,60981
1581144492.43563,ethernet,eth0-vip,0,0,0,0,0
1581144492.43563,ethernet,eth1,12528,12660,12085,18779,79096
1581144492.43563,ethernet,eth1-vip,0,0,0,0,0
1581144492.43563,ethernet,eth2,12,12,12,12,12
1581144492.43563,ethernet,eth3,0,0,0,0,0
1581145092.960122,ethernet,eth0,4718,8868,8926,15486,60981
1581145092.960122,ethernet,eth0-vip,0,0,0,0,0
1581145092.960122,ethernet,eth1,12639,13224,13053,19587,79096
1581145092.960122,ethernet,eth1-vip,0,0,0,0,0
1581145092.960122,ethernet,eth2,12,12,12,12,12
1581145092.960122,ethernet,eth3,0,0,0,0,0
1581145693.401229,ethernet,eth0,6823,10991,9296,16460,59440
1581145693.401229,ethernet,eth0-vip,0,0,0,0,0
1581145693.401229,ethernet,eth1,18009,16004,14734,20446,77648
1581145693.401229,ethernet,eth1-vip,0,0,0,0,0
1581145693.401229,ethernet,eth2,12,12,12,12,12
1581145693.401229,ethernet,eth3,0,0,0,0,0
1581146293.948325,ethernet,eth0,11103,9105,10410,17419,59440
1581146293.948325,ethernet,eth0-vip,0,0,0,0,0
1581146293.948325,ethernet,eth1,18052,17797,72292,21416,77648
1581146293.948325,ethernet,eth1-vip,0,0,0,0,0
1581146293.948325,ethernet,eth2,12,12,12,12,12
1581146293.948325,ethernet,eth3,0,0,0,0,0
1581146894.482755,ethernet,eth0,7849,9450,10530,18156,59440
1581146894.482755,ethernet,eth0-vip,0,0,0,0,0
1581146894.482755,ethernet,eth1,19764,19086,18108,31905,77648
1581146894.482755,ethernet,eth1-vip,0,0,0,0,0
1581146894.482755,ethernet,eth2,12,12,12,12,12
1581146894.482755,ethernet,eth3,0,0,0,0,0
1581147494.9717,ethernet,eth0,12798,10645,9932,18626,59440
1581147494.9717,ethernet,eth0-vip,0,0,0,0,0
1581147494.9717,ethernet,eth1,23651,20443,19333,33171,77648
1581147494.9717,ethernet,eth1-vip,0,0,0,0,0
1581147494.9717,ethernet,eth2,12,12,12,12,12
1581147494.9717,ethernet,eth3,0,0,0,0,0
1581148095.457559,ethernet,eth0,5563,7087,63281,19028,59440
1581148095.457559,ethernet,eth0-vip,0,0,0,0,0
1581148095.457559,ethernet,eth1,19822,20079,75342,25209,77648
1581148095.457559,ethernet,eth1-vip,0,0,0,0,0
1581148095.457559,ethernet,eth2,12,12,12,12,12
1581148095.457559,ethernet,eth3,0,0,0,0,0
1581148696.047745,ethernet,eth0,6044,7868,6926,18652,59440
1581148696.047745,ethernet,eth0-vip,0,0,0,0,0
1581148696.047745,ethernet,eth1,22170,22628,20647,35726,77648
1581148696.047745,ethernet,eth1-vip,0,0,0,0,0
1581148696.047745,ethernet,eth2,12,12,12,12,12
1581148696.047745,ethernet,eth3,0,0,0,0,0
1581149296.577719,ethernet,eth0,6342,8326,8029,18334,51118
1581149296.577719,ethernet,eth0-vip,0,0,0,0,0
1581149296.577719,ethernet,eth1,22982,23308,23022,37021,72400
1581149296.577719,ethernet,eth1-vip,0,0,0,0,0
1581149296.577719,ethernet,eth2,12,12,12,12,12
1581149296.577719,ethernet,eth3,0,0,0,0,0
1581149897.150439,ethernet,eth0,13495,12572,8144,18071,51118
1581149897.150439,ethernet,eth0-vip,0,0,0,0,0
1581149897.150439,ethernet,eth1,25111,24155,79984,47569,72400
1581149897.150439,ethernet,eth1-vip,0,0,0,0,0
1581149897.150439,ethernet,eth2,12,12,12,12,12
1581149897.150439,ethernet,eth3,0,0,0,0,0
1581150497.642147,ethernet,eth0,8263,11887,12255,17939,51118
1581150497.642147,ethernet,eth0-vip,0,0,0,0,0
1581150497.642147,ethernet,eth1,29644,26882,25261,39630,72400
1581150497.642147,ethernet,eth1-vip,0,0,0,0,0
1581150497.642147,ethernet,eth2,12,12,12,12,12
1581150497.642147,ethernet,eth3,0,0,0,0,0
1581151098.234334,ethernet,eth0,17886,12970,11441,18176,51118
1581151098.234334,ethernet,eth0-vip,0,0,0,0,0
1581151098.234334,ethernet,eth1,28249,25938,81392,40857,72400
1581151098.234334,ethernet,eth1-vip,0,0,0,0,0
1581151098.234334,ethernet,eth2,12,12,12,12,12
1581151098.234334,ethernet,eth3,0,0,0,0,0
1581151700.051347,ethernet,eth0,17397,13402,67738,18401,51118
1581151700.051347,ethernet,eth0-vip,0,0,0,0,0
1581151700.051347,ethernet,eth1,28796,28047,26237,51138,72400
1581151700.051347,ethernet,eth1-vip,0,0,0,0,0
1581151700.051347,ethernet,eth2,13,12,12,12,12
1581151700.051347,ethernet,eth3,0,0,0,0,0
1581152300.569493,ethernet,eth0,13341,15003,12473,19323,51118
1581152300.569493,ethernet,eth0-vip,0,0,0,0,0
1581152300.569493,ethernet,eth1,26519,27172,82148,43007,72400
1581152300.569493,ethernet,eth1-vip,0,0,0,0,0
1581152300.569493,ethernet,eth2,12,12,12,12,12
1581152300.569493,ethernet,eth3,0,0,0,0,0
1581152901.087825,ethernet,eth0,12352,8521,12407,20226,45075
1581152901.087825,ethernet,eth0-vip,0,0,0,0,0
1581152901.087825,ethernet,eth1,27174,27935,27082,53191,66939
1581152901.087825,ethernet,eth1-vip,0,0,0,0,0
1581152901.087825,ethernet,eth2,12,12,12,12,12
1581152901.087825,ethernet,eth3,0,0,0,0,0
1581153501.539171,ethernet,eth0,9661,7800,8800,20783,45075
1581153501.539171,ethernet,eth0-vip,0,0,0,0,0
1581153501.539171,ethernet,eth1,29679,28603,82857,44621,66939
1581153501.539171,ethernet,eth1-vip,0,0,0,0,0
1581153501.539171,ethernet,eth2,12,12,12,12,12
1581153501.539171,ethernet,eth3,0,0,0,0,0
1581154102.055931,ethernet,eth0,6829,7088,8116,20691,45075
1581154102.055931,ethernet,eth0-vip,0,0,0,0,0
1581154102.055931,ethernet,eth1,28319,26635,28638,54297,66939
1581154102.055931,ethernet,eth1-vip,0,0,0,0,0
1581154102.055931,ethernet,eth2,12,12,12,12,12
1581154102.055931,ethernet,eth3,0,0,0,0,0
1581154702.557227,ethernet,eth0,7726,7111,65036,20047,45075
1581154702.557227,ethernet,eth0-vip,0,0,0,0,0
1581154702.557227,ethernet,eth1,30184,27858,83133,54730,66939
1581154702.557227,ethernet,eth1-vip,0,0,0,0,0
1581154702.557227,ethernet,eth2,12,12,12,12,12
1581154702.557227,ethernet,eth3,0,0,0,0,0
1581155303.054662,ethernet,eth0,9846,8843,8191,28932,45075
1581155303.054662,ethernet,eth0-vip,0,0,0,0,0
1581155303.054662,ethernet,eth1,29928,29494,28044,55066,66939
1581155303.054662,ethernet,eth1-vip,0,0,0,0,0
1581155303.054662,ethernet,eth2,12,12,12,12,12
1581155303.054662,ethernet,eth3,0,0,0,0,0
1581155903.638921,ethernet,eth0,7584,14133,11392,19003,45075
1581155903.638921,ethernet,eth0-vip,0,0,0,0,0
1581155903.638921,ethernet,eth1,28803,27888,82676,55354,66939
1581155903.638921,ethernet,eth1-vip,0,0,0,0,0
1581155903.638921,ethernet,eth2,12,12,12,12,12
1581155903.638921,ethernet,eth3,0,0,0,0,0
1581156504.190237,ethernet,eth0,13255,12085,12853,18991,39927
1581156504.190237,ethernet,eth0-vip,0,0,0,0,0
1581156504.190237,ethernet,eth1,31047,30554,29577,55425,61685
1581156504.190237,ethernet,eth1-vip,0,0,0,0,0
1581156504.190237,ethernet,eth2,12,12,12,12,12
1581156504.190237,ethernet,eth3,0,0,0,0,0
1581157104.791507,ethernet,eth0,6732,11140,12446,19141,39927
1581157104.791507,ethernet,eth0-vip,0,0,0,0,0
1581157104.791507,ethernet,eth1,30057,29463,83023,55850,61685
1581157104.791507,ethernet,eth1-vip,0,0,0,0,0
1581157104.791507,ethernet,eth2,12,12,12,12,12
1581157104.791507,ethernet,eth3,0,0,0,0,0
1581157705.358517,ethernet,eth0,11902,13820,67734,19774,39927
1581157705.358517,ethernet,eth0-vip,0,0,0,0,0
1581157705.358517,ethernet,eth1,29072,29626,30074,55883,61685
1581157705.358517,ethernet,eth1-vip,0,0,0,0,0
1581157705.358517,ethernet,eth2,12,12,12,12,12
1581157705.358517,ethernet,eth3,0,0,0,0,0
1581158305.902209,ethernet,eth0,14070,12707,11448,29721,39927
1581158305.902209,ethernet,eth0-vip,0,0,0,0,0
1581158305.902209,ethernet,eth1,29823,27758,82082,56122,61685
1581158305.902209,ethernet,eth1-vip,0,0,0,0,0
1581158305.902209,ethernet,eth2,12,12,12,12,12
1581158305.902209,ethernet,eth3,0,0,0,0,0
1581158906.467394,ethernet,eth0,13420,12118,12472,20839,39927
1581158906.467394,ethernet,eth0-vip,0,0,0,0,0
1581158906.467394,ethernet,eth1,29464,28463,26457,55900,61685
1581158906.467394,ethernet,eth1-vip,0,0,0,0,0
1581158906.467394,ethernet,eth2,12,12,12,12,12
1581158906.467394,ethernet,eth3,0,0,0,0,0
1581159507.090531,ethernet,eth0,7308,12215,12290,21530,39927
1581159507.090531,ethernet,eth0-vip,0,0,0,0,0
1581159507.090531,ethernet,eth1,28080,26231,82378,55651,61685
1581159507.090531,ethernet,eth1-vip,0,0,0,0,0
1581159507.090531,ethernet,eth2,13,12,12,12,12
1581159507.090531,ethernet,eth3,0,0,0,0,0
1581160107.650343,ethernet,eth0,7731,10393,12778,21487,35224
1581160107.650343,ethernet,eth0-vip,0,0,0,0,0
1581160107.650343,ethernet,eth1,27875,26152,27345,55572,56465
1581160107.650343,ethernet,eth1-vip,0,0,0,0,0
1581160107.650343,ethernet,eth2,12,12,12,12,12
1581160107.650343,ethernet,eth3,0,0,0,0,0
1581160710.066337,ethernet,eth0,6641,6955,65068,21562,35224
1581160710.066337,ethernet,eth0-vip,0,0,0,0,0
1581160710.066337,ethernet,eth1,27430,27191,81959,55182,56465
1581160710.066337,ethernet,eth1-vip,0,0,0,0,0
1581160710.066337,ethernet,eth2,13,12,12,12,12
1581160710.066337,ethernet,eth3,0,0,0,0,0
1581161310.624218,ethernet,eth0,6210,7485,7342,30238,35224
1581161310.624218,ethernet,eth0-vip,0,0,0,0,0
1581161310.624218,ethernet,eth1,25144,25580,27614,54967,56465
1581161310.624218,ethernet,eth1-vip,0,0,0,0,0
1581161310.624218,ethernet,eth2,12,12,12,12,12
1581161310.624218,ethernet,eth3,0,0,0,0,0
1581161911.250509,ethernet,eth0,6896,7098,7888,20113,35224
1581161911.250509,ethernet,eth0-vip,0,0,0,0,0
1581161911.250509,ethernet,eth1,24860,27359,81514,54564,56465
1581161911.250509,ethernet,eth1-vip,0,0,0,0,0
1581161911.250509,ethernet,eth2,12,12,12,12,12
1581161911.250509,ethernet,eth3,0,0,0,0,0
1581162511.801397,ethernet,eth0,5588,7014,7615,19520,35224
1581162511.801397,ethernet,eth0-vip,0,0,0,0,0
1581162511.801397,ethernet,eth1,25914,26891,25606,54493,56465
1581162511.801397,ethernet,eth1-vip,0,0,0,0,0
1581162511.801397,ethernet,eth2,12,12,12,12,12
1581162511.801397,ethernet,eth3,0,0,0,0,0
1581163112.412149,ethernet,eth0,10949,12094,11058,18712,35224
1581163112.412149,ethernet,eth0-vip,0,0,0,0,0
1581163112.412149,ethernet,eth1,25934,26488,81676,54327,56465
1581163112.412149,ethernet,eth1-vip,0,0,0,0,0
1581163112.412149,ethernet,eth2,12,12,12,12,12
1581163112.412149,ethernet,eth3,0,0,0,0,0
1581163712.997617,ethernet,eth0,12198,10330,11796,18563,30066
1581163712.997617,ethernet,eth0-vip,0,0,0,0,0
1581163712.997617,ethernet,eth1,24065,26159,26392,54230,51277
1581163712.997617,ethernet,eth1-vip,0,0,0,0,0
1581163712.997617,ethernet,eth2,12,12,12,12,12
1581163712.997617,ethernet,eth3,0,0,0,0,0
1581164313.522326,ethernet,eth0,17914,12778,66899,18435,30066
1581164313.522326,ethernet,eth0-vip,0,0,0,0,0
1581164313.522326,ethernet,eth1,22978,23551,79208,54069,51277
1581164313.522326,ethernet,eth1-vip,0,0,0,0,0
1581164313.522326,ethernet,eth2,12,12,12,12,12
1581164313.522326,ethernet,eth3,0,0,0,0,0
1581164914.063773,ethernet,eth0,10826,9757,11270,18846,30066
1581164914.063773,ethernet,eth0-vip,0,0,0,0,0
1581164914.063773,ethernet,eth1,22963,23443,23526,53556,51277
1581164914.063773,ethernet,eth1-vip,0,0,0,0,0
1581164914.063773,ethernet,eth2,12,12,12,12,12
1581164914.063773,ethernet,eth3,0,0,0,0,0
1581165514.536058,ethernet,eth0,9480,6816,8339,19508,30066
1581165514.536058,ethernet,eth0-vip,0,0,0,0,0
1581165514.536058,ethernet,eth1,24260,23222,22463,52931,51277
1581165514.536058,ethernet,eth1-vip,0,0,0,0,0
1581165514.536058,ethernet,eth2,13,12,12,12,12
1581165514.536058,ethernet,eth3,0,0,0,0,0
1581166115.085878,ethernet,eth0,5977,6585,7205,19503,30066
1581166115.085878,ethernet,eth0-vip,0,0,0,0,0
1581166115.085878,ethernet,eth1,20421,22129,78488,43129,51277
1581166115.085878,ethernet,eth1-vip,0,0,0,0,0
1581166115.085878,ethernet,eth2,12,12,12,12,12
1581166115.085878,ethernet,eth3,0,0,0,0,0
1581166715.644068,ethernet,eth0,5720,5935,6097,19401,30066
1581166715.644068,ethernet,eth0-vip,0,0,0,0,0
1581166715.644068,ethernet,eth1,21316,21757,22445,51872,51277
1581166715.644068,ethernet,eth1-vip,0,0,0,0,0
1581166715.644068,ethernet,eth2,12,12,12,12,12
1581166715.644068,ethernet,eth3,0,0,0,0,0
1581167316.18939,ethernet,eth0,10886,10546,9393,18537,24886
1581167316.18939,ethernet,eth0-vip,0,0,0,0,0
1581167316.18939,ethernet,eth1,23269,21959,77598,42033,45629
1581167316.18939,ethernet,eth1-vip,0,0,0,0,0
1581167316.18939,ethernet,eth2,13,12,12,12,12
1581167316.18939,ethernet,eth3,0,0,0,0,0
1581167916.738671,ethernet,eth0,12949,11180,65506,18165,24886
1581167916.738671,ethernet,eth0-vip,0,0,0,0,0
1581167916.738671,ethernet,eth1,20328,21182,20758,50579,45629
1581167916.738671,ethernet,eth1-vip,0,0,0,0,0
1581167916.738671,ethernet,eth2,11,12,12,12,12
1581167916.738671,ethernet,eth3,0,0,0,0,0
1581168517.186721,ethernet,eth0,15846,11463,10167,17885,24886
1581168517.186721,ethernet,eth0-vip,0,0,0,0,0
1581168517.186721,ethernet,eth1,18830,19085,19907,40851,45629
1581168517.186721,ethernet,eth1-vip,0,0,0,0,0
1581168517.186721,ethernet,eth2,12,12,12,12,12
1581168517.186721,ethernet,eth3,0,0,0,0,0
1581169117.752638,ethernet,eth0,10774,10378,10084,17731,24886
1581169117.752638,ethernet,eth0-vip,0,0,0,0,0
1581169117.752638,ethernet,eth1,18152,19011,75046,40234,45629
1581169117.752638,ethernet,eth1-vip,0,0,0,0,0
1581169117.752638,ethernet,eth2,12,12,12,12,12
1581169117.752638,ethernet,eth3,0,0,0,0,0
1581169718.2736,ethernet,eth0,6835,9491,10102,18097,24886
1581169718.2736,ethernet,eth0-vip,0,0,0,0,0
1581169718.2736,ethernet,eth1,20059,20111,19574,48935,45629
1581169718.2736,ethernet,eth1-vip,0,0,0,0,0
1581169718.2736,ethernet,eth2,13,12,12,12,12
1581169718.2736,ethernet,eth3,0,0,0,0,0
1581170318.781775,ethernet,eth0,11341,10613,10176,18607,24886
1581170318.781775,ethernet,eth0-vip,0,0,0,0,0
1581170318.781775,ethernet,eth1,20690,19799,19432,39171,45629
